,no,time,num
0,1,2020-02-26,1
1,2,2020-02-27,1
2,3,2020-02-28,1
3,5,2020-03-01,1
4,6,2020-03-02,3
5,7,2020-03-03,5
6,8,2020-03-04,8
7,9,2020-03-05,17
8,10,2020-03-06,17
9,11,2020-03-07,19
10,12,2020-03-08,20
11,13,2020-03-09,20
12,14,2020-03-10,20
13,15,2020-03-11,20
14,16,2020-03-12,25
15,17,2020-03-13,26
16,18,2020-03-14,37
17,19,2020-03-15,48
18,20,2020-03-16,54
19,21,2020-03-17,60
20,22,2020-03-18,72
21,23,2020-03-19,82
22,24,2020-03-20,90
23,25,2020-03-21,102
24,26,2020-03-22,139
25,27,2020-03-23,201
26,28,2020-03-24,230
27,29,2020-03-25,264
28,30,2020-03-26,302
29,31,2020-03-27,367
30,32,2020-03-28,409
31,33,2020-03-29,454
32,34,2020-03-30,511
33,35,2020-03-31,584
34,36,2020-04-01,716
35,37,2020-04-02,847
36,38,2020-04-03,986
37,39,2020-04-04,1171
38,40,2020-04-05,1251
39,41,2020-04-06,1320
40,42,2020-04-07,1423
41,43,2020-04-08,1468
42,44,2020-04-09,1572
43,45,2020-04-10,1666
44,46,2020-04-11,1761
45,47,2020-04-12,1825
46,48,2020-04-13,1914
47,49,2020-04-14,1983
48,50,2020-04-15,2070
49,51,2020-04-16,2160
50,52,2020-04-17,2268
51,53,2020-04-18,2418
52,54,2020-04-19,2534
53,55,2020-04-20,2629
54,56,2020-04-21,2718
55,57,2020-04-22,2811
56,58,2020-04-23,2910
57,59,2020-04-24,3007
58,60,2020-04-25,3127
59,61,2020-04-26,3256
60,62,2020-04-27,3382
61,63,2020-04-28,3517
62,64,2020-04-29,3649
63,65,2020-04-30,4006
64,66,2020-05-01,4006
65,67,2020-05-02,4295
66,68,2020-05-03,4295
67,69,2020-05-04,4474
68,70,2020-05-05,4838
69,71,2020-05-06,4997
70,72,2020-05-07,4997
71,73,2020-05-08,5182
72,74,2020-05-09,5558
73,75,2020-05-10,5723
74,76,2020-05-11,5891
75,77,2020-05-12,5891
76,78,2020-05-13,6253
77,79,2020-05-14,6253
78,80,2020-05-15,6442
79,81,2020-05-16,6629
80,82,2020-05-17,7019
81,83,2020-05-18,7019
82,84,2020-05-19,7201
83,85,2020-05-20,7377
84,86,2020-05-21,7542
85,87,2020-05-22,7728
86,88,2020-05-23,7918
87,89,2020-05-24,8113
88,90,2020-05-25,8306
89,91,2020-05-26,8503
90,92,2020-05-27,8697
91,93,2020-05-28,8857
92,94,2020-05-29,8997
93,95,2020-05-30,9134
94,96,2020-05-31,9267
95,97,2020-06-01,9394
96,98,2020-06-02,9513
97,99,2020-06-03,9626
98,100,2020-06-04,9733
99,101,2020-06-05,9831
100,102,2020-06-06,9935
101,103,2020-06-07,10050
102,104,2020-06-08,10154
103,105,2020-06-09,10265
104,106,2020-06-10,10382
105,107,2020-06-11,10484
106,108,2020-06-12,10589
107,109,2020-06-13,10698
108,110,2020-06-14,10810
109,111,2020-06-15,10919
110,112,2020-06-16,11031
111,113,2020-06-17,11147
112,114,2020-06-18,11268
113,115,2020-06-19,11385
114,116,2020-06-20,11504
115,117,2020-06-21,11631
116,118,2020-06-22,11771
117,119,2020-06-23,11920
118,120,2020-06-24,12076
119,121,2020-06-25,12248
120,122,2020-06-26,12445
121,123,2020-06-27,12685
122,124,2020-06-28,12968
123,125,2020-06-29,13273
124,126,2020-06-30,13571
125,127,2020-07-01,13907
126,128,2020-07-02,14272
127,129,2020-07-03,14657
128,130,2020-07-04,15070
129,131,2020-07-05,15500
130,132,2020-07-06,15941
131,133,2020-07-07,16404
132,134,2020-07-08,16879
133,135,2020-07-09,17348
134,136,2020-07-10,17808
135,137,2020-07-11,18242
136,138,2020-07-12,18712
137,139,2020-07-13,19195
138,140,2020-07-14,19689
139,141,2020-07-15,20216
140,142,2020-07-16,20770
141,143,2020-07-17,21355
142,144,2020-07-18,21948
143,145,2020-07-19,22549
144,146,2020-07-20,23084
145,147,2020-07-21,23691
146,148,2020-07-22,24278
147,149,2020-07-23,24872
148,150,2020-07-24,25484
149,151,2020-07-25,26159
150,152,2020-07-26,26764
151,153,2020-07-27,27357
152,154,2020-07-28,27973
153,155,2020-07-29,28615
154,156,2020-07-30,29229
155,157,2020-07-31,29831
156,158,2020-08-01,30394
157,159,2020-08-02,30950
158,160,2020-08-03,31465
159,161,2020-08-04,31972
160,162,2020-08-05,33055
161,163,2020-08-06,33055
162,164,2020-08-07,33626
163,165,2020-08-08,34155
164,166,2020-08-09,34693
165,167,2020-08-10,35214
166,168,2020-08-11,35712
167,169,2020-08-12,36204
168,170,2020-08-13,36699
169,171,2020-08-14,37187
170,172,2020-08-15,37664
171,173,2020-08-16,38133
172,174,2020-08-17,38583
173,175,2020-08-18,39025
174,176,2020-08-19,39444
175,177,2020-08-20,39847
176,178,2020-08-21,40258
177,179,2020-08-22,40667
178,180,2020-08-23,41068
179,181,2020-08-24,41460
180,182,2020-08-25,41858
181,183,2020-08-26,42228
182,184,2020-08-27,42619
183,185,2020-08-28,43016
184,186,2020-08-29,43403
185,187,2020-08-30,43781
186,188,2020-08-31,44146
187,189,2020-09-01,44494
188,190,2020-09-02,44833
189,191,2020-09-03,45158
190,192,2020-09-04,45469
191,193,2020-09-05,45773
192,194,2020-09-06,46071
193,195,2020-09-07,46364
