,no,time,num
0,1,2020-01-28,4
1,2,2020-01-29,5
2,3,2020-01-30,8
3,4,2020-01-31,8
4,5,2020-02-01,12
5,6,2020-02-02,13
6,7,2020-02-03,16
7,8,2020-02-04,16
8,9,2020-02-05,16
9,10,2020-02-06,18
10,11,2020-02-07,19
11,12,2020-02-08,20
12,13,2020-02-09,23
13,14,2020-02-10,24
14,15,2020-02-11,25
15,16,2020-02-12,25
16,17,2020-02-13,25
17,18,2020-02-14,26
18,19,2020-02-15,26
19,20,2020-02-16,27
20,21,2020-02-17,28
21,22,2020-02-18,28
22,23,2020-02-19,28
23,24,2020-02-20,28
24,25,2020-02-21,28
25,26,2020-02-22,28
26,27,2020-02-23,28
27,28,2020-02-24,28
28,29,2020-02-25,28
29,30,2020-02-26,28
30,31,2020-02-27,28
31,32,2020-02-28,28
32,33,2020-02-29,28
33,34,2020-03-01,28
34,35,2020-03-02,28
35,36,2020-03-03,28
36,37,2020-03-04,28
37,38,2020-03-05,28
38,39,2020-03-06,28
39,40,2020-03-07,28
40,41,2020-03-08,28
41,42,2020-03-09,28
42,43,2020-03-10,28
43,44,2020-03-11,28
44,45,2020-03-12,28
45,46,2020-03-13,28
