,no,time,num
0,1,2020-01-28,15
1,2,2020-01-29,16
2,3,2020-01-30,18
3,4,2020-01-31,18
4,5,2020-02-01,21
5,6,2020-02-02,23
6,7,2020-02-03,24
7,8,2020-02-04,24
8,9,2020-02-05,26
9,10,2020-02-06,27
10,11,2020-02-07,28
11,12,2020-02-08,29
12,13,2020-02-09,29
13,14,2020-02-10,30
14,15,2020-02-11,30
15,16,2020-02-12,31
16,17,2020-02-13,31
17,18,2020-02-14,31
18,19,2020-02-15,31
19,20,2020-02-16,31
20,21,2020-02-17,31
21,22,2020-02-18,31
22,23,2020-02-19,31
23,24,2020-02-20,31
24,25,2020-02-21,31
25,26,2020-02-22,32
26,27,2020-02-23,32
27,28,2020-02-24,32
28,29,2020-02-25,32
29,30,2020-02-26,32
30,31,2020-02-27,32
31,32,2020-02-28,32
32,34,2020-03-01,32
33,35,2020-03-02,32
34,36,2020-03-03,32
35,37,2020-03-04,32
36,38,2020-03-05,32
37,39,2020-03-06,32
38,40,2020-03-07,32
39,41,2020-03-08,32
40,42,2020-03-09,32
41,43,2020-03-10,32
42,44,2020-03-11,32
