,no,time,num
0,1,2020-01-28,5
1,2,2020-01-29,8
2,3,2020-01-30,9
3,4,2020-01-31,9
4,5,2020-02-01,12
5,6,2020-02-02,15
6,7,2020-02-03,16
7,8,2020-02-04,16
8,9,2020-02-05,17
9,10,2020-02-06,17
10,11,2020-02-07,19
11,12,2020-02-08,20
12,13,2020-02-09,21
13,14,2020-02-10,21
14,15,2020-02-11,23
15,16,2020-02-12,23
16,17,2020-02-13,23
17,18,2020-02-14,23
18,19,2020-02-15,24
19,20,2020-02-16,24
20,21,2020-02-17,24
21,22,2020-02-18,24
22,23,2020-02-19,24
23,24,2020-02-20,24
24,25,2020-02-21,24
25,26,2020-02-22,24
26,27,2020-02-23,24
27,28,2020-02-24,24
28,29,2020-02-25,24
29,30,2020-02-26,24
30,31,2020-02-27,24
31,32,2020-02-28,24
32,33,2020-02-29,24
33,34,2020-03-01,24
34,35,2020-03-02,24
35,36,2020-03-03,24
36,37,2020-03-04,24
37,38,2020-03-05,24
38,39,2020-03-06,24
39,40,2020-03-07,24
40,41,2020-03-08,24
41,42,2020-03-09,24
42,43,2020-03-10,24
43,44,2020-03-11,24
44,45,2020-03-12,24
45,46,2020-03-13,24
46,47,2020-03-14,24
47,48,2020-03-15,24
48,49,2020-03-16,24
49,50,2020-03-17,24
50,51,2020-03-18,24
51,52,2020-03-19,24
