,no,time,num
0,1,2020-06-02,39723
1,2,2020-06-03,40455
2,3,2020-06-04,41191
3,4,2020-06-05,41958
4,5,2020-06-06,42720
5,6,2020-06-07,43478
6,7,2020-06-08,44232
7,8,2020-06-09,44983
8,9,2020-06-10,45722
9,10,2020-06-11,46457
10,11,2020-06-12,47181
11,12,2020-06-13,47911
12,13,2020-06-14,48636
13,14,2020-06-15,49353
14,15,2020-06-16,50042
15,16,2020-06-17,50736
16,17,2020-06-18,51416
17,18,2020-06-19,52083
18,19,2020-06-20,52729
19,20,2020-06-21,53320
20,21,2020-06-22,53869
21,22,2020-06-23,54375
22,23,2020-06-24,54879
23,24,2020-06-25,55386
24,25,2020-06-26,55853
25,26,2020-06-27,56243
26,27,2020-06-28,56609
27,28,2020-06-29,56934
28,29,2020-06-30,57269
29,30,2020-07-01,57570
30,31,2020-07-02,57876
31,32,2020-07-03,58193
32,33,2020-07-04,58491
33,34,2020-07-05,58766
34,35,2020-07-06,59053
35,36,2020-07-07,59345
36,37,2020-07-08,59522
37,38,2020-07-09,59716
38,39,2020-07-10,59908
39,40,2020-07-11,60107
40,41,2020-07-12,60295
41,42,2020-07-13,60492
42,43,2020-07-14,60688
43,44,2020-07-15,60886
44,45,2020-07-16,61059
45,46,2020-07-17,61233
46,47,2020-07-18,61399
47,48,2020-07-19,61572
48,49,2020-07-20,61743
49,50,2020-07-21,61896
50,51,2020-07-22,62045
51,52,2020-07-23,62173
52,53,2020-07-24,62318
53,54,2020-07-25,62461
54,55,2020-07-26,62609
55,56,2020-07-27,62753
56,57,2020-07-28,62892
57,58,2020-07-29,63018
58,59,2020-07-30,63155
59,60,2020-07-31,63299
60,61,2020-08-01,63449
61,62,2020-08-02,63598
62,63,2020-08-03,63755
63,64,2020-08-04,63915
64,65,2020-08-05,64076
65,66,2020-08-06,64238
66,67,2020-08-07,64397
67,68,2020-08-08,64555
68,69,2020-08-09,64716
69,70,2020-08-10,64865
70,71,2020-08-11,65018
71,72,2020-08-12,65172
72,73,2020-08-13,65324
73,74,2020-08-14,65472
74,75,2020-08-15,65628
