,no,time,num
0,1,2020-06-11,31309
1,2,2020-06-12,34687
2,3,2020-06-13,34687
3,4,2020-06-14,36824
4,5,2020-06-15,38958
5,6,2020-06-16,42829
6,7,2020-06-17,44688
7,8,2020-06-18,47102
8,9,2020-06-19,49979
9,10,2020-06-20,53116
10,11,2020-06-21,56746
11,12,2020-06-22,59746
12,13,2020-06-23,62655
13,14,2020-06-24,66602
14,15,2020-06-25,70390
15,16,2020-06-26,73780
16,17,2020-06-27,77240
17,18,2020-06-28,80188
18,19,2020-06-29,83077
19,20,2020-06-30,85161
20,21,2020-07-01,87360
21,22,2020-07-02,89802
22,23,2020-07-03,92175
23,24,2020-07-04,94695
24,25,2020-07-05,97200
25,26,2020-07-06,99444
26,27,2020-07-07,100823
27,28,2020-07-08,102831
28,29,2020-07-09,104864
29,30,2020-07-10,107051
30,31,2020-07-11,109140
31,32,2020-07-12,110921
32,33,2020-07-13,112494
33,34,2020-07-14,113740
34,35,2020-07-15,115346
35,36,2020-07-16,116993
36,37,2020-07-17,118645
37,38,2020-07-18,120107
38,39,2020-07-19,121582
39,40,2020-07-20,122793
40,41,2020-07-21,123747
41,42,2020-07-22,125096
42,43,2020-07-23,126323
43,44,2020-07-24,127364
44,45,2020-07-25,128389
45,46,2020-07-26,129531
46,47,2020-07-27,130606
47,48,2020-07-28,131219
48,49,2020-07-29,131219
49,50,2020-07-30,133310
50,51,2020-07-31,134403
51,52,2020-08-01,135598
52,53,2020-08-02,136716
53,54,2020-08-03,137677
54,55,2020-08-04,138482
55,56,2020-08-05,139156
56,57,2020-08-06,140232
57,58,2020-08-07,141531
58,59,2020-08-08,142723
59,60,2020-08-09,144127
60,61,2020-08-10,145427
61,62,2020-08-11,146134
62,63,2020-08-12,147391
63,64,2020-08-13,148504
64,65,2020-08-14,149460
65,66,2020-08-15,150652
66,67,2020-08-16,151928
67,68,2020-08-17,152580
68,69,2020-08-18,153367
69,70,2020-08-19,154741
70,71,2020-08-20,156139
71,72,2020-08-21,157354
72,73,2020-08-22,158604
73,74,2020-08-23,160016
74,75,2020-08-24,161466
75,76,2020-08-25,162527
76,77,2020-08-26,164071
77,78,2020-08-27,165764
78,79,2020-08-28,167604
79,80,2020-08-29,169412
80,81,2020-08-30,171366
81,82,2020-08-31,173390
82,83,2020-09-01,174748
83,84,2020-09-02,177060
84,85,2020-09-03,179569
85,86,2020-09-04,182306
86,87,2020-09-05,185220
87,88,2020-09-06,188193
88,89,2020-09-07,191449
89,90,2020-09-08,193526
90,91,2020-09-09,197135
91,92,2020-09-10,201174
92,93,2020-09-11,205482
93,94,2020-09-12,209748
94,95,2020-09-13,214069
95,96,2020-09-14,218304
96,97,2020-09-15,218304
97,98,2020-09-16,225796
98,99,2020-09-17,230269
99,100,2020-09-18,234701
100,101,2020-09-19,238828
101,102,2020-09-20,242899
102,103,2020-09-21,246711
103,104,2020-09-22,249259
104,105,2020-09-23,253075
105,106,2020-09-24,256789
106,107,2020-09-25,260623
107,108,2020-09-26,264450
108,109,2020-09-27,267822
109,110,2020-09-28,271114
110,111,2020-09-29,273098
111,112,2020-09-30,276325
112,113,2020-10-01,279715
113,114,2020-10-02,282752
114,115,2020-10-03,285672
115,116,2020-10-04,287930
116,117,2020-10-05,290613
117,118,2020-10-06,292560
118,119,2020-10-07,295236
119,120,2020-10-08,298107
120,121,2020-10-09,300833
121,122,2020-10-10,303693
122,123,2020-10-11,306559
123,124,2020-10-12,309339
124,125,2020-10-13,311188
125,126,2020-10-14,314224
126,127,2020-10-15,317548
127,128,2020-10-16,321031
128,129,2020-10-17,324459
129,130,2020-10-18,327718
130,131,2020-10-19,331017
131,132,2020-10-20,333171
132,133,2020-10-21,336750
133,134,2020-10-22,340436
134,135,2020-10-23,344318
135,136,2020-10-24,348404
136,137,2020-10-25,352520
137,138,2020-10-26,356656
138,139,2020-10-27,359488
139,140,2020-10-28,364341
140,141,2020-10-29,370014
141,142,2020-10-30,375753
142,143,2020-10-31,381644
143,144,2020-11-01,386706
144,145,2020-11-02,392370
145,146,2020-11-03,396371
146,147,2020-11-04,403096
147,148,2020-11-05,409938
148,149,2020-11-06,416653
149,150,2020-11-07,423831
150,151,2020-11-08,430784
151,152,2020-11-09,438529
152,153,2020-11-10,443552
153,154,2020-11-11,451382
154,155,2020-11-12,459975
155,156,2020-11-13,467028
156,157,2020-11-14,474830
157,158,2020-11-15,482170
158,159,2020-11-16,485405
159,160,2020-11-17,489202
160,161,2020-11-18,495598
161,162,2020-11-19,503084
162,163,2020-11-20,510630
163,164,2020-11-21,517238
164,165,2020-11-22,523117
165,166,2020-11-23,529863
166,167,2020-11-24,534317
167,168,2020-11-25,540541
168,169,2020-11-26,545787
169,170,2020-11-27,551262
170,171,2020-11-28,556744
171,172,2020-11-29,561742
172,173,2020-11-30,566648
173,174,2020-12-01,570374
174,175,2020-12-02,574380
175,176,2020-12-03,578324
176,177,2020-12-04,582058
177,178,2020-12-05,586125
178,179,2020-12-06,589544
179,180,2020-12-07,592250
180,181,2020-12-08,593924
181,182,2020-12-09,597112
182,183,2020-12-10,599575
183,184,2020-12-11,601150
184,185,2020-12-12,603535
185,186,2020-12-13,605470
186,187,2020-12-14,607454
187,188,2020-12-15,608830
188,189,2020-12-16,610447
189,190,2020-12-17,611994
190,191,2020-12-18,613357
191,192,2020-12-19,614775
192,193,2020-12-20,615914
193,194,2020-12-21,617005
194,195,2020-12-22,617808
195,196,2020-12-23,618747
