,no,time,num
0,1,2020-01-24,2
1,2,2020-01-25,10
2,3,2020-01-26,11
3,4,2020-01-27,12
4,5,2020-01-28,27
5,6,2020-01-29,32
6,7,2020-01-30,55
7,8,2020-01-31,90
8,9,2020-02-01,97
9,10,2020-02-02,140
10,11,2020-02-03,169
11,12,2020-02-04,188
12,13,2020-02-05,225
13,14,2020-02-06,265
14,15,2020-02-07,307
15,16,2020-02-08,359
16,17,2020-02-09,379
17,18,2020-02-10,416
18,19,2020-02-11,438
19,20,2020-02-12,460
20,21,2020-02-13,480
21,22,2020-02-14,500
22,23,2020-02-15,514
23,24,2020-02-16,523
24,25,2020-02-17,531
25,26,2020-02-18,544
26,27,2020-02-19,562
27,28,2020-02-20,567
28,29,2020-02-21,568
29,30,2020-02-22,571
30,31,2020-02-23,571
31,32,2020-02-24,573
32,33,2020-02-25,575
33,34,2020-02-26,575
34,35,2020-02-27,575
35,36,2020-02-28,575
36,37,2020-02-29,575
37,38,2020-03-01,575
38,39,2020-03-02,575
39,40,2020-03-03,575
40,41,2020-03-04,575
41,42,2020-03-05,575
42,43,2020-03-06,575
43,44,2020-03-07,575
44,45,2020-03-08,575
45,46,2020-03-09,575
46,47,2020-03-10,575
47,48,2020-03-11,575
48,49,2020-03-12,575
49,50,2020-03-13,575
50,51,2020-03-14,575
51,52,2020-03-15,575
52,53,2020-03-16,575
53,54,2020-03-17,575
54,55,2020-03-18,575
55,56,2020-03-19,575
56,57,2020-03-20,575
57,58,2020-03-21,575
58,59,2020-03-22,575
59,60,2020-03-23,575
60,61,2020-03-24,575
61,62,2020-03-25,575
62,63,2020-03-26,575
63,64,2020-03-27,575
64,65,2020-03-28,575
65,66,2020-03-29,575
66,67,2020-03-30,575
67,68,2020-03-31,575
68,69,2020-04-01,575
69,70,2020-04-02,575
70,71,2020-04-03,575
71,72,2020-04-04,575
72,73,2020-04-05,575
73,74,2020-04-06,575
74,75,2020-04-07,575
75,76,2020-04-08,575
76,77,2020-04-09,575
77,78,2020-04-10,575
78,79,2020-04-11,575
79,80,2020-04-12,575
80,81,2020-04-13,575
81,82,2020-04-14,575
82,83,2020-04-15,575
83,84,2020-04-16,575
84,85,2020-04-17,575
85,86,2020-04-18,575
86,87,2020-04-19,575
87,88,2020-04-20,575
88,89,2020-04-21,575
89,90,2020-04-22,575
90,91,2020-04-23,575
91,92,2020-04-24,575
92,93,2020-04-25,575
93,94,2020-04-26,575
94,95,2020-04-27,575
95,96,2020-04-28,575
96,97,2020-04-29,575
97,98,2020-04-30,575
98,99,2020-05-01,575
99,100,2020-05-02,575
100,101,2020-05-03,575
101,102,2020-05-04,575
102,103,2020-05-05,575
103,104,2020-05-06,575
104,105,2020-05-07,575
105,106,2020-05-08,575
106,107,2020-05-09,575
107,108,2020-05-10,575
108,109,2020-05-11,575
109,110,2020-05-12,575
110,111,2020-05-13,575
111,112,2020-05-14,575
112,113,2020-05-15,575
113,114,2020-05-16,575
114,115,2020-05-17,575
115,116,2020-05-18,575
116,117,2020-05-19,575
117,118,2020-05-20,575
118,119,2020-05-21,575
119,120,2020-05-22,575
120,121,2020-05-23,575
121,122,2020-05-24,575
122,123,2020-05-25,575
123,124,2020-05-26,575
124,125,2020-05-27,575
125,126,2020-05-28,575
126,127,2020-05-29,575
127,128,2020-05-30,575
128,129,2020-05-31,575
129,130,2020-06-01,575
130,131,2020-06-02,575
131,132,2020-06-03,575
132,133,2020-06-04,575
133,134,2020-06-05,575
134,135,2020-06-06,575
135,136,2020-06-07,575
136,137,2020-06-08,575
137,138,2020-06-09,575
