,no,time,num
0,1,2020-01-31,2
1,2,2020-02-01,2
2,3,2020-02-02,2
3,4,2020-02-03,2
4,5,2020-02-04,2
5,6,2020-02-05,2
6,7,2020-02-06,3
7,8,2020-02-07,3
8,9,2020-02-08,3
9,10,2020-02-09,3
10,11,2020-02-10,8
11,12,2020-02-11,8
12,13,2020-02-12,8
13,14,2020-02-13,9
14,15,2020-02-14,9
15,16,2020-02-15,9
16,17,2020-02-16,9
17,18,2020-02-17,9
18,19,2020-02-18,9
19,20,2020-02-19,9
20,21,2020-02-20,9
21,22,2020-02-21,9
22,23,2020-02-22,9
23,24,2020-02-23,9
24,25,2020-02-24,13
25,26,2020-02-25,13
26,27,2020-02-26,13
27,28,2020-02-27,15
28,29,2020-02-28,19
29,30,2020-02-29,23
30,31,2020-03-01,35
31,32,2020-03-02,40
32,33,2020-03-03,51
33,34,2020-03-04,85
34,35,2020-03-05,90
35,36,2020-03-06,163
36,37,2020-03-07,163
37,38,2020-03-08,319
38,39,2020-03-09,373
39,40,2020-03-10,456
40,41,2020-03-11,590
41,42,2020-03-12,798
42,43,2020-03-13,1140
43,44,2020-03-14,1140
44,45,2020-03-15,1543
45,46,2020-03-16,1543
46,47,2020-03-17,2626
47,48,2020-03-18,2626
48,49,2020-03-19,3269
49,50,2020-03-20,3983
50,51,2020-03-21,5027
51,52,2020-03-22,5683
52,53,2020-03-23,6650
53,54,2020-03-24,8077
54,55,2020-03-25,9529
55,56,2020-03-26,11658
56,57,2020-03-27,14579
57,58,2020-03-28,17089
58,59,2020-03-29,19522
59,60,2020-03-30,22141
60,61,2020-03-31,22472
61,62,2020-04-01,29842
62,63,2020-04-02,34123
63,64,2020-04-03,38681
64,65,2020-04-04,42433
65,66,2020-04-05,48388
66,67,2020-04-06,48451
67,68,2020-04-07,52302
68,69,2020-04-08,55957
69,70,2020-04-09,61497
70,71,2020-04-10,65872
71,72,2020-04-11,79841
72,73,2020-04-12,85173
73,74,2020-04-13,89554
74,75,2020-04-14,94823
75,76,2020-04-15,99455
76,77,2020-04-16,104133
77,78,2020-04-17,104145
78,79,2020-04-18,115299
79,80,2020-04-19,121168
80,81,2020-04-20,121174
81,82,2020-04-21,125856
82,83,2020-04-22,134635
83,84,2020-04-23,139243
84,85,2020-04-24,144632
85,86,2020-04-25,149554
86,87,2020-04-26,149569
87,88,2020-04-27,154038
88,89,2020-04-28,158353
89,90,2020-04-29,162350
90,91,2020-04-30,166443
91,92,2020-05-01,172481
92,93,2020-05-02,178689
93,94,2020-05-03,183500
94,95,2020-05-04,187842
95,96,2020-05-05,191832
96,97,2020-05-06,196244
97,98,2020-05-07,202359
98,99,2020-05-08,207977
99,100,2020-05-09,216525
100,101,2020-05-10,216526
101,102,2020-05-11,224327
102,103,2020-05-12,227735
103,104,2020-05-13,230984
104,105,2020-05-14,234431
105,106,2020-05-15,238001
106,107,2020-05-16,241454
107,108,2020-05-17,241461
108,109,2020-05-18,244995
109,110,2020-05-19,247709
110,111,2020-05-20,250141
111,112,2020-05-21,252234
112,113,2020-05-22,252246
113,114,2020-05-23,255544
114,115,2020-05-24,258511
115,116,2020-05-25,260916
116,117,2020-05-26,266590
117,118,2020-05-27,268615
118,119,2020-05-28,268620
119,120,2020-05-29,270511
120,121,2020-05-30,272615
121,122,2020-05-31,276156
122,123,2020-06-01,276156
123,124,2020-06-02,277738
124,125,2020-06-03,279392
125,126,2020-06-04,281270
126,127,2020-06-05,284730
127,128,2020-06-06,286292
128,129,2020-06-07,287621
129,130,2020-06-08,288827
130,131,2020-06-09,288834
131,132,2020-06-10,290581
132,133,2020-06-11,292854
133,134,2020-06-12,294401
134,135,2020-06-13,294402
135,136,2020-06-14,297342
136,137,2020-06-15,297342
137,138,2020-06-16,299594
138,139,2020-06-17,299600
139,140,2020-06-18,301935
140,141,2020-06-19,303281
141,142,2020-06-20,304580
142,143,2020-06-21,305801
143,144,2020-06-22,305803
144,145,2020-06-23,306761
145,146,2020-06-24,307682
146,147,2020-06-25,308337
147,148,2020-06-26,310836
148,149,2020-06-27,310837
149,150,2020-06-28,312640
150,151,2020-06-29,313467
151,152,2020-06-30,313470
152,153,2020-07-01,314991
153,154,2020-07-02,314992
154,155,2020-07-03,285268
155,156,2020-07-04,285788
156,157,2020-07-05,286931
157,158,2020-07-06,287290
158,159,2020-07-07,287291
159,160,2020-07-08,288510
160,161,2020-07-09,288512
161,162,2020-07-10,293015
162,163,2020-07-11,289679
163,164,2020-07-12,290504
164,165,2020-07-13,291155
165,166,2020-07-14,291691
166,167,2020-07-15,293469
167,168,2020-07-16,293469
168,169,2020-07-17,294803
169,170,2020-07-18,295631
170,171,2020-07-19,295632
171,172,2020-07-20,296364
172,173,2020-07-21,297389
173,174,2020-07-22,297391
174,175,2020-07-23,298721
175,176,2020-07-24,299499
176,177,2020-07-25,300270
177,178,2020-07-26,300275
178,179,2020-07-27,301020
179,180,2020-07-28,301709
180,181,2020-07-29,303092
181,182,2020-07-30,303064
182,183,2020-07-31,303913
183,184,2020-08-01,305572
184,185,2020-08-02,306315
185,186,2020-08-03,306319
186,187,2020-08-04,307252
187,188,2020-08-05,307258
188,189,2020-08-06,307272
189,190,2020-08-07,309796
190,191,2020-08-08,310703
191,192,2020-08-09,311488
192,193,2020-08-10,313390
193,194,2020-08-11,313393
194,195,2020-08-12,315560
195,196,2020-08-13,315583
196,197,2020-08-14,315600
197,198,2020-08-15,318193
198,199,2020-08-16,319238
199,200,2020-08-17,320345
200,201,2020-08-18,321071
201,202,2020-08-19,322990
202,203,2020-08-20,324190
203,204,2020-08-21,325239
204,205,2020-08-22,326559
205,206,2020-08-23,327636
206,207,2020-08-24,328617
207,208,2020-08-25,328628
208,209,2020-08-26,329883
209,210,2020-08-27,332491
210,211,2020-08-28,332511
211,212,2020-08-29,334915
212,213,2020-08-30,336641
213,214,2020-08-31,338079
214,215,2020-09-01,338085
215,216,2020-09-02,339420
216,217,2020-09-03,342684
217,218,2020-09-04,342715
218,219,2020-09-05,346506
219,220,2020-09-06,349504
220,221,2020-09-07,352448
221,222,2020-09-08,354876
222,223,2020-09-09,357593
223,224,2020-09-10,357614
224,225,2020-09-11,360544
225,226,2020-09-12,367590
226,227,2020-09-13,370928
227,228,2020-09-14,370930
228,229,2020-09-15,373559
229,230,2020-09-16,376676
230,231,2020-09-17,380680
231,232,2020-09-18,384090
232,233,2020-09-19,388420
233,234,2020-09-20,392845
234,235,2020-09-21,396744
235,236,2020-09-22,401127
236,237,2020-09-23,406060
237,238,2020-09-24,412249
238,239,2020-09-25,425765
239,240,2020-09-26,431816
240,241,2020-09-27,431824
241,242,2020-09-28,437520
242,243,2020-09-29,441582
243,244,2020-09-30,448734
244,245,2020-10-01,462774
245,246,2020-10-02,462781
246,247,2020-10-03,469781
247,248,2020-10-04,482658
248,249,2020-10-05,505619
249,250,2020-10-06,518227
250,251,2020-10-07,532787
251,252,2020-10-08,546959
252,253,2020-10-09,564518
253,254,2020-10-10,578398
254,255,2020-10-11,593574
255,256,2020-10-12,606448
256,257,2020-10-13,620471
257,258,2020-10-14,657449
258,259,2020-10-15,657474
259,260,2020-10-16,676468
260,261,2020-10-17,692126
261,262,2020-10-18,708311
262,263,2020-10-19,744101
263,264,2020-10-20,744122
264,265,2020-10-21,765500
265,266,2020-10-22,792212
266,267,2020-10-23,813465
267,268,2020-10-24,834029
268,269,2020-10-25,857050
269,270,2020-10-26,876844
270,271,2020-10-27,897766
271,272,2020-10-28,920667
272,273,2020-10-29,945384
273,274,2020-10-30,968461
274,275,2020-10-31,992878
275,276,2020-11-01,1014800
276,277,2020-11-02,1038062
277,278,2020-11-03,1057021
278,279,2020-11-04,1077112
279,280,2020-11-05,1102316
280,281,2020-11-06,1126485
281,282,2020-11-07,1149808
282,283,2020-11-08,1174778
283,284,2020-11-09,1195362
284,285,2020-11-10,1216747
285,286,2020-11-11,1237198
286,287,2020-11-12,1260220
287,288,2020-11-13,1293728
288,289,2020-11-14,1321042
289,290,2020-11-15,1347922
290,291,2020-11-16,1372889
291,292,2020-11-17,1394299
292,293,2020-11-18,1414371
293,294,2020-11-19,1434004
294,295,2020-11-20,1456958
295,296,2020-11-21,1477240
296,297,2020-11-22,1497140
297,298,2020-11-23,1515812
298,299,2020-11-24,1531281
299,300,2020-11-25,1542633
300,301,2020-11-26,1560872
301,302,2020-11-27,1578437
302,303,2020-11-28,1593260
303,304,2020-11-29,1609150
304,305,2020-11-30,1621313
305,306,2020-12-01,1633744
306,307,2020-12-02,1647235
307,308,2020-12-03,1663471
308,309,2020-12-04,1678423
309,310,2020-12-05,1694806
310,311,2020-12-06,1710384
311,312,2020-12-07,1727755
312,313,2020-12-08,1742528
313,314,2020-12-09,1754918
314,315,2020-12-10,1771555
315,316,2020-12-11,1792612
316,317,2020-12-12,1814397
317,318,2020-12-13,1835952
318,319,2020-12-14,1854490
319,320,2020-12-15,1874889
320,321,2020-12-16,1893447
321,322,2020-12-17,1918768
322,323,2020-12-18,1954311
323,324,2020-12-19,1983017
324,325,2020-12-20,2010121
325,326,2020-12-21,2046199
326,327,2020-12-22,2079726
327,328,2020-12-23,2116609
328,329,2020-12-24,2156077
329,330,2020-12-25,2195222
330,331,2020-12-26,2228021
331,332,2020-12-27,2262735
332,333,2020-12-28,2295273
333,334,2020-12-29,2336791
334,335,2020-12-30,2390143
335,336,2020-12-31,2440202
336,337,2021-01-01,2496403
337,338,2021-01-02,2549781
338,339,2021-01-03,2662534
339,340,2021-01-04,2662806
340,341,2021-01-05,2721622
341,342,2021-01-06,2782709
342,343,2021-01-07,2845269
343,344,2021-01-08,2898057
344,345,2021-01-09,2966337
345,346,2021-01-10,3026348
346,347,2021-01-11,3081368
347,348,2021-01-12,3127643
348,349,2021-01-13,3173406
349,350,2021-01-14,3220956
350,351,2021-01-15,3269760
351,352,2021-01-16,3325645
352,353,2021-01-17,3367070
353,354,2021-01-18,3405740
354,355,2021-01-19,3443431
355,356,2021-01-20,3476827
356,357,2021-01-21,3515835
357,358,2021-01-22,3553802
358,359,2021-01-23,3594145
359,360,2021-01-24,3627789
360,361,2021-01-25,3657883
361,362,2021-01-26,3680102
362,363,2021-01-27,3700268
363,364,2021-01-28,3725713
364,365,2021-01-29,3754498
365,366,2021-01-30,3783593
366,367,2021-01-31,3806993
367,368,2021-02-01,3828183
368,369,2021-02-02,3846851
369,370,2021-02-03,3863757
370,371,2021-02-04,3882972
371,372,2021-02-05,3903706
372,373,2021-02-06,3922910
373,374,2021-02-07,3941273
374,375,2021-02-08,3957182
375,376,2021-02-09,3971319
376,377,2021-02-10,3983756
377,378,2021-02-11,3996839
378,379,2021-02-12,4010376
379,380,2021-02-13,4025577
380,381,2021-02-14,4038933
381,382,2021-02-15,4049924
382,383,2021-02-16,4059696
383,384,2021-02-17,4070334
384,385,2021-02-18,4083092
385,386,2021-02-19,4095187
386,387,2021-02-20,4107286
387,388,2021-02-21,4117739
388,389,2021-02-22,4127574
389,390,2021-02-23,4138233
390,391,2021-02-24,4146756
391,392,2021-02-25,4156726
392,393,2021-02-26,4166747
393,394,2021-02-27,4175318
394,395,2021-02-28,4182788
395,396,2021-03-01,4188827
396,397,2021-03-02,4194295
397,398,2021-03-03,4200717
398,399,2021-03-04,4207125
399,400,2021-03-05,4213765
400,401,2021-03-06,4219791
401,402,2021-03-07,4225906
402,403,2021-03-08,4231166
403,404,2021-03-09,4235995
404,405,2021-03-10,4241858
405,406,2021-03-11,4247879
406,407,2021-03-12,4254714
407,408,2021-03-13,4261398
408,409,2021-03-14,4267048
409,410,2021-03-15,4271710
410,411,2021-03-16,4276840
411,412,2021-03-17,4282203
412,413,2021-03-18,4287996
413,414,2021-03-19,4294349
414,415,2021-03-20,4299216
415,416,2021-03-21,4304859
416,417,2021-03-22,4310195
417,418,2021-03-23,4315603
418,419,2021-03-24,4321019
419,420,2021-03-25,4326685
420,421,2021-03-26,4332959
421,422,2021-03-27,4339164
422,423,2021-03-28,4343148
423,424,2021-03-29,4347014
424,425,2021-03-30,4347014
425,426,2021-03-31,4359919
426,427,2021-04-01,4359985
427,428,2021-04-02,4364547
428,429,2021-04-03,4371392
429,430,2021-04-04,4371501
430,431,2021-04-05,4373798
431,432,2021-04-06,4379008
432,433,2021-04-07,4379061
433,434,2021-04-08,4381919
434,435,2021-04-09,4385025
435,436,2021-04-10,4380167
436,437,2021-04-11,4382880
437,438,2021-04-12,4384610
438,439,2021-04-13,4388317
439,440,2021-04-14,4393292
440,441,2021-04-15,4396008
441,442,2021-04-16,4396106
442,443,2021-04-17,4401113
443,444,2021-04-18,4403058
444,445,2021-04-19,4406023
445,446,2021-04-20,4406114
446,447,2021-04-21,4411052
447,448,2021-04-22,4411104
448,449,2021-04-23,4413834
449,450,2021-04-24,4416648
450,451,2021-04-25,4420442
451,452,2021-04-26,4420458
452,453,2021-04-27,4422562
453,454,2021-04-28,4427428
454,455,2021-04-29,4427396
455,456,2021-04-30,4432234
456,457,2021-05-01,4434155
457,458,2021-05-02,4434160
458,459,2021-05-03,4435834
459,460,2021-05-04,4439480
460,461,2021-05-05,4439494
461,462,2021-05-06,4444257
462,463,2021-05-07,4446752
463,464,2021-05-08,4448808
464,465,2021-05-09,4448808
465,466,2021-05-10,4450578
466,467,2021-05-11,4452966
467,468,2021-05-12,4455446
468,469,2021-05-13,4457748
469,470,2021-05-14,4462599
470,471,2021-05-15,4464634
471,472,2021-05-16,4466589
472,473,2021-05-17,4466589
473,474,2021-05-18,4468582
474,475,2021-05-19,4466220
475,476,2021-05-20,4468367
476,477,2021-05-21,4473767
477,478,2021-05-22,4476297
478,479,2021-05-23,4478390
479,480,2021-05-24,4480752
480,481,2021-05-25,4480763
481,482,2021-05-26,4486164
482,483,2021-05-27,4489548
483,484,2021-05-28,4493581
484,485,2021-05-29,4496823
485,486,2021-05-30,4496823
486,487,2021-05-31,4499941
487,488,2021-06-01,4503232
488,489,2021-06-02,4506335
489,490,2021-06-03,4510598
490,491,2021-06-04,4515779
491,492,2021-06-05,4521922
492,493,2021-06-06,4527577
493,494,2021-06-07,4532802
494,495,2021-06-08,4538399
495,496,2021-06-09,4544374
496,497,2021-06-10,4551694
497,498,2021-06-11,4558933
498,499,2021-06-12,4566895
