,no,time,num
0,1,2020-02-28,1
1,3,2020-03-01,1
2,4,2020-03-02,1
3,5,2020-03-03,1
4,6,2020-03-04,1
5,7,2020-03-05,1
6,8,2020-03-06,1
7,9,2020-03-07,1
8,10,2020-03-08,1
9,11,2020-03-09,1
10,12,2020-03-10,1
11,13,2020-03-11,3
12,14,2020-03-12,3
13,15,2020-03-13,3
14,16,2020-03-14,8
15,17,2020-03-15,8
16,18,2020-03-16,12
17,19,2020-03-17,17
18,20,2020-03-18,22
19,21,2020-03-19,33
20,22,2020-03-20,41
21,23,2020-03-21,63
22,24,2020-03-22,83
23,25,2020-03-23,143
24,26,2020-03-24,160
25,27,2020-03-25,209
26,28,2020-03-26,255
27,29,2020-03-27,290
28,30,2020-03-28,358
29,31,2020-03-29,394
30,32,2020-03-30,484
31,33,2020-03-31,533
32,34,2020-04-01,581
33,35,2020-04-02,649
34,36,2020-04-03,696
35,37,2020-04-04,771
36,38,2020-04-05,811
37,39,2020-04-06,843
38,40,2020-04-07,880
39,41,2020-04-08,912
40,42,2020-04-09,955
41,43,2020-04-10,999
42,44,2020-04-11,1026
43,45,2020-04-12,1053
44,46,2020-04-13,1062
45,47,2020-04-14,1070
46,48,2020-04-15,1091
47,49,2020-04-16,1128
48,50,2020-04-17,1149
49,51,2020-04-18,1239
50,52,2020-04-19,1298
51,53,2020-04-20,1326
52,54,2020-04-21,1350
53,55,2020-04-22,1370
54,56,2020-04-23,1398
55,57,2020-04-24,1410
56,58,2020-04-25,1426
57,59,2020-04-26,1438
58,60,2020-04-27,1449
59,61,2020-04-28,1344
60,62,2020-04-29,1375
61,63,2020-04-30,1385
62,64,2020-05-01,1399
63,65,2020-05-02,1406
64,66,2020-05-03,1406
65,67,2020-05-04,1419
66,68,2020-05-05,1423
67,69,2020-05-06,1428
68,70,2020-05-07,1433
69,71,2020-05-08,1436
70,72,2020-05-09,1444
71,73,2020-05-10,1479
72,74,2020-05-11,1485
73,75,2020-05-12,1491
74,76,2020-05-13,1505
75,77,2020-05-14,1511
76,78,2020-05-15,1523
77,79,2020-05-16,1534
78,80,2020-05-17,1541
79,81,2020-05-18,1547
80,82,2020-05-19,1562
81,83,2020-05-20,1577
82,84,2020-05-21,1593
83,85,2020-05-22,1604
84,86,2020-05-23,1616
85,87,2020-05-24,1623
86,88,2020-05-25,1635
87,89,2020-05-26,1639
88,90,2020-05-27,1647
89,91,2020-05-28,1656
90,92,2020-05-29,1662
91,93,2020-05-30,1670
92,94,2020-05-31,1675
93,95,2020-06-01,1678
94,96,2020-06-02,1682
95,97,2020-06-03,1682
96,98,2020-06-04,1687
97,99,2020-06-05,1694
98,100,2020-06-06,1705
99,101,2020-06-07,1714
100,102,2020-06-08,1720
101,103,2020-06-09,1727
102,104,2020-06-10,1733
103,105,2020-06-11,1752
104,106,2020-06-12,1756
105,107,2020-06-13,1763
106,108,2020-06-14,1768
107,109,2020-06-15,1773
108,110,2020-06-16,1776
109,111,2020-06-17,1778
110,112,2020-06-18,1784
111,113,2020-06-19,1792
112,114,2020-06-20,1795
113,115,2020-06-21,1798
114,116,2020-06-22,1801
115,117,2020-06-23,1803
116,118,2020-06-24,1804
117,119,2020-06-25,1806
118,120,2020-06-26,1808
119,121,2020-06-27,1813
120,122,2020-06-28,1815
121,123,2020-06-29,1816
122,124,2020-06-30,1817
123,125,2020-07-01,1818
124,126,2020-07-02,1825
125,127,2020-07-03,1828
126,128,2020-07-04,1831
127,129,2020-07-05,1836
128,130,2020-07-06,1841
129,131,2020-07-07,1844
130,132,2020-07-08,1854
131,133,2020-07-09,1857
132,134,2020-07-10,1861
133,135,2020-07-11,1865
134,136,2020-07-12,1869
135,137,2020-07-13,1874
136,138,2020-07-14,1875
137,139,2020-07-15,1882
138,140,2020-07-16,1902
139,141,2020-07-17,1908
140,142,2020-07-18,1915
141,143,2020-07-19,1932
142,144,2020-07-20,1947
143,145,2020-07-21,1949
144,146,2020-07-22,1951
145,147,2020-07-23,1960
146,148,2020-07-24,1986
147,149,2020-07-25,2001
148,150,2020-07-26,2008
149,151,2020-07-27,2019
150,152,2020-07-28,2027
151,153,2020-07-29,2043
152,154,2020-07-30,2062
153,155,2020-07-31,2075
154,156,2020-08-01,2093
155,157,2020-08-02,2110
156,158,2020-08-03,2120
157,159,2020-08-04,2137
158,160,2020-08-05,2147
159,161,2020-08-06,2171
160,162,2020-08-07,2194
161,163,2020-08-08,2231
162,164,2020-08-09,2252
163,165,2020-08-10,2265
164,166,2020-08-11,2283
165,167,2020-08-12,2309
166,168,2020-08-13,2330
167,169,2020-08-14,2352
168,170,2020-08-15,2386
169,171,2020-08-16,2416
170,172,2020-08-17,2436
171,173,2020-08-18,2474
172,174,2020-08-19,2496
173,175,2020-08-20,2528
174,176,2020-08-21,2564
175,177,2020-08-22,2594
176,178,2020-08-23,2635
177,179,2020-08-24,2673
178,180,2020-08-25,2694
179,181,2020-08-26,2726
180,182,2020-08-27,2762
181,183,2020-08-28,2810
182,184,2020-08-29,2839
183,185,2020-08-30,2874
184,186,2020-08-31,2906
185,187,2020-09-01,2929
186,188,2020-09-02,2958
187,189,2020-09-03,2978
188,190,2020-09-04,3004
189,191,2020-09-05,3040
190,192,2020-09-06,3083
191,193,2020-09-07,3100
192,194,2020-09-08,3131
193,195,2020-09-09,3163
194,196,2020-09-10,3199
195,197,2020-09-11,3243
196,198,2020-09-12,3296
197,199,2020-09-13,3335
198,200,2020-09-14,3386
199,201,2020-09-15,3397
200,202,2020-09-16,3442
201,203,2020-09-17,3504
202,204,2020-09-18,3565
203,205,2020-09-19,3664
204,206,2020-09-20,3744
205,207,2020-09-21,3814
206,208,2020-09-22,3859
207,209,2020-09-23,3932
208,210,2020-09-24,4070
209,211,2020-09-25,4184
210,212,2020-09-26,4295
211,213,2020-09-27,4385
212,214,2020-09-28,4490
213,215,2020-09-29,4587
214,216,2020-09-30,4693
215,217,2020-10-01,4784
216,218,2020-10-02,4956
217,219,2020-10-03,5081
218,220,2020-10-04,5185
219,221,2020-10-05,5285
220,222,2020-10-06,5366
221,223,2020-10-07,5483
222,224,2020-10-08,5625
223,225,2020-10-09,5758
224,226,2020-10-10,5963
225,227,2020-10-11,6122
226,228,2020-10-12,6248
227,229,2020-10-13,6366
228,230,2020-10-14,6505
229,231,2020-10-15,6760
230,232,2020-10-16,7041
231,233,2020-10-17,7269
232,234,2020-10-18,7521
233,235,2020-10-19,7726
234,236,2020-10-20,7928
235,237,2020-10-21,8239
236,238,2020-10-22,8663
237,239,2020-10-23,9104
238,240,2020-10-24,9578
239,241,2020-10-25,9993
240,242,2020-10-26,10949
241,243,2020-10-27,11362
242,244,2020-10-28,12138
243,245,2020-10-29,13088
244,246,2020-10-30,13823
245,247,2020-10-31,14824
246,248,2020-11-01,15719
247,249,2020-11-02,16556
248,250,2020-11-03,17453
249,251,2020-11-04,18092
250,252,2020-11-05,19091
251,253,2020-11-06,20747
252,254,2020-11-07,22719
253,255,2020-11-08,24699
254,256,2020-11-09,25755
255,257,2020-11-10,25755
256,258,2020-11-11,26841
257,259,2020-11-12,29812
258,260,2020-11-13,31878
259,261,2020-11-14,33387
260,262,2020-11-15,34758
261,263,2020-11-16,35911
262,264,2020-11-17,36876
263,265,2020-11-18,38810
264,266,2020-11-19,40492
265,267,2020-11-20,42757
266,268,2020-11-21,44740
267,269,2020-11-22,47047
268,270,2020-11-23,48226
269,271,2020-11-24,49393
270,272,2020-11-25,51655
271,273,2020-11-26,53757
272,274,2020-11-27,56095
273,275,2020-11-28,58212
274,276,2020-11-29,60193
275,277,2020-11-30,61325
276,278,2020-12-01,62515
277,279,2020-12-02,62515
278,280,2020-12-03,62515
279,281,2020-12-04,69582
280,282,2020-12-05,72430
281,283,2020-12-06,74649
282,284,2020-12-07,76036
283,285,2020-12-08,77426
284,286,2020-12-09,80556
285,287,2020-12-10,83883
286,288,2020-12-11,86949
287,289,2020-12-12,90252
288,290,2020-12-13,93101
289,291,2020-12-14,95021
290,292,2020-12-15,96452
291,293,2020-12-16,99869
292,294,2020-12-17,103028
293,295,2020-12-18,106210
294,296,2020-12-19,109429
295,297,2020-12-20,112359
296,298,2020-12-21,114487
297,299,2020-12-22,116358
298,300,2020-12-23,120094
299,301,2020-12-24,123889
300,302,2020-12-25,126581
301,303,2020-12-26,128931
302,304,2020-12-27,130598
303,305,2020-12-28,132369
304,306,2020-12-29,134285
305,307,2020-12-30,138219
306,308,2020-12-31,140579
307,309,2021-01-01,143903
308,310,2021-01-02,145399
309,311,2021-01-03,146637
310,312,2021-01-04,147997
311,313,2021-01-05,149497
312,314,2021-01-06,152215
313,315,2021-01-07,154550
314,316,2021-01-08,156539
315,317,2021-01-09,158180
316,318,2021-01-10,159672
317,319,2021-01-11,160446
318,320,2021-01-12,161348
319,321,2021-01-13,163042
320,322,2021-01-14,164414
321,323,2021-01-15,165560
322,324,2021-01-16,166680
323,325,2021-01-17,167516
324,326,2021-01-18,167992
325,327,2021-01-19,168708
326,328,2021-01-20,172060
327,329,2021-01-21,173819
328,330,2021-01-22,174846
329,331,2021-01-23,175851
330,332,2021-01-24,176624
331,333,2021-01-25,177166
332,334,2021-01-26,177934
333,335,2021-01-27,179212
334,336,2021-01-28,180170
335,337,2021-01-29,181028
336,338,2021-01-30,181734
