,no,time,num
0,1,2020-01-24,22
1,2,2020-01-25,26
2,3,2020-01-26,55
3,4,2020-01-27,100
4,5,2020-01-28,173
5,6,2020-01-29,274
6,7,2020-01-30,399
7,8,2020-01-31,541
8,9,2020-02-01,628
9,10,2020-02-02,749
10,11,2020-02-03,918
11,12,2020-02-04,1120
12,13,2020-02-05,1462
13,14,2020-02-06,1886
14,15,2020-02-07,2141
15,16,2020-02-08,2313
16,17,2020-02-09,2436
17,18,2020-02-10,2541
18,19,2020-02-11,2642
19,20,2020-02-12,2751
20,21,2020-02-13,2874
21,22,2020-02-14,3009
22,23,2020-02-15,3114
23,24,2020-02-16,3201
24,25,2020-02-17,3279
25,26,2020-02-18,3320
26,27,2020-02-19,3344
27,28,2020-02-20,3410
28,29,2020-02-21,3427
29,30,2020-02-22,3429
30,31,2020-02-23,3443
31,32,2020-02-24,3465
32,33,2020-02-25,3482
33,34,2020-02-26,3501
34,35,2020-02-27,3516
35,36,2020-02-28,3517
36,37,2020-02-29,3518
37,38,2020-03-01,3518
38,39,2020-03-02,3518
39,40,2020-03-03,3518
40,41,2020-03-04,3518
41,42,2020-03-05,3518
42,43,2020-03-06,3518
43,44,2020-03-07,3518
44,45,2020-03-08,3518
45,46,2020-03-09,3518
46,47,2020-03-10,3518
47,48,2020-03-11,3518
48,49,2020-03-12,3518
49,50,2020-03-13,3518
50,51,2020-03-14,3518
51,52,2020-03-15,3518
52,53,2020-03-16,3518
53,54,2020-03-17,3518
54,55,2020-03-18,3518
55,56,2020-03-19,3518
56,57,2020-03-20,3518
57,58,2020-03-21,3518
58,59,2020-03-22,3518
59,60,2020-03-23,3518
60,61,2020-03-24,3518
61,62,2020-03-25,3518
62,63,2020-03-26,3518
63,64,2020-03-27,3518
64,65,2020-03-28,3518
65,66,2020-03-29,3518
66,67,2020-03-30,3518
67,68,2020-03-31,3518
68,69,2020-04-01,3518
69,70,2020-04-02,3518
70,71,2020-04-03,3518
71,72,2020-04-04,3518
72,73,2020-04-05,3518
73,74,2020-04-06,3518
74,75,2020-04-07,3518
75,76,2020-04-08,3518
76,77,2020-04-09,3518
77,78,2020-04-10,3518
78,79,2020-04-11,3518
79,80,2020-04-12,3518
80,81,2020-04-13,3518
81,82,2020-04-14,3518
82,83,2020-04-15,3518
83,84,2020-04-16,3518
84,85,2020-04-17,3518
85,86,2020-04-18,3518
86,87,2020-04-19,3518
87,88,2020-04-20,3518
88,89,2020-04-21,3518
89,90,2020-04-22,3518
90,91,2020-04-23,3518
91,92,2020-04-24,3518
92,93,2020-04-25,3518
93,94,2020-04-26,3518
94,95,2020-04-27,3518
95,96,2020-04-28,3518
96,97,2020-04-29,3518
97,98,2020-04-30,3518
98,99,2020-05-01,3518
99,100,2020-05-02,3518
100,101,2020-05-03,3518
101,102,2020-05-04,3518
102,103,2020-05-05,3518
103,104,2020-05-06,3518
104,105,2020-05-07,3518
105,106,2020-05-08,3518
106,107,2020-05-09,3518
107,108,2020-05-10,3518
108,109,2020-05-11,3518
109,110,2020-05-12,3518
110,111,2020-05-13,3518
111,112,2020-05-14,3518
112,113,2020-05-15,3518
113,114,2020-05-16,3518
114,115,2020-05-17,3518
115,116,2020-05-18,3518
116,117,2020-05-19,3518
117,118,2020-05-20,3518
118,119,2020-05-21,3518
119,120,2020-05-22,3518
120,121,2020-05-23,3518
121,122,2020-05-24,3518
122,123,2020-05-25,3518
123,124,2020-05-26,3518
124,125,2020-05-27,3518
125,126,2020-05-28,3518
126,127,2020-05-29,3518
127,128,2020-05-30,3518
128,129,2020-05-31,3518
129,130,2020-06-01,3518
130,131,2020-06-02,3518
131,132,2020-06-03,3518
132,133,2020-06-04,3518
133,134,2020-06-05,3518
134,135,2020-06-06,3518
135,136,2020-06-07,3518
136,137,2020-06-08,3518
137,138,2020-06-09,3518
