,no,time,num
0,1,2020-03-21,9
1,2,2020-03-22,50
2,3,2020-03-23,51
3,4,2020-03-24,52
4,5,2020-03-25,57
5,6,2020-03-26,60
6,7,2020-03-27,66
7,8,2020-03-28,66
8,9,2020-03-29,76
9,10,2020-03-30,78
10,11,2020-03-31,85
11,12,2020-04-01,89
12,13,2020-04-02,90
13,14,2020-04-03,97
14,15,2020-04-04,100
15,16,2020-04-05,104
16,17,2020-04-06,105
17,18,2020-04-07,106
18,19,2020-04-08,107
19,20,2020-04-09,109
20,21,2020-04-10,109
21,22,2020-04-11,109
22,23,2020-04-12,113
23,24,2020-04-13,113
24,25,2020-04-14,113
25,26,2020-04-15,114
26,27,2020-04-16,114
27,28,2020-04-17,114
28,29,2020-04-18,114
29,30,2020-04-19,114
30,31,2020-04-20,114
31,32,2020-04-21,114
32,33,2020-04-22,115
33,34,2020-04-23,115
34,35,2020-04-24,115
35,36,2020-04-25,115
36,37,2020-04-26,115
37,38,2020-04-27,116
38,39,2020-04-28,116
39,40,2020-04-29,116
40,41,2020-04-30,116
41,42,2020-05-01,116
42,43,2020-05-02,116
43,44,2020-05-03,116
44,45,2020-05-04,116
45,46,2020-05-05,116
46,47,2020-05-06,116
47,48,2020-05-07,116
48,49,2020-05-08,116
49,50,2020-05-09,116
50,51,2020-05-10,116
51,52,2020-05-11,116
52,53,2020-05-12,116
53,54,2020-05-13,116
54,55,2020-05-14,116
55,56,2020-05-15,116
56,57,2020-05-16,116
57,58,2020-05-17,116
58,59,2020-05-18,116
59,60,2020-05-19,116
60,61,2020-05-20,116
61,62,2020-05-21,116
62,63,2020-05-22,116
63,64,2020-05-23,116
64,65,2020-05-24,116
65,66,2020-05-25,116
66,67,2020-05-26,116
67,68,2020-05-27,116
68,69,2020-05-28,116
69,70,2020-05-29,116
70,71,2020-05-30,116
71,72,2020-05-31,117
72,73,2020-06-01,117
73,74,2020-06-02,117
74,75,2020-06-03,117
75,76,2020-06-04,117
76,77,2020-06-05,117
77,78,2020-06-06,117
78,79,2020-06-07,117
79,80,2020-06-08,117
80,81,2020-06-09,117
81,82,2020-06-10,117
82,83,2020-06-11,117
83,84,2020-06-12,117
84,85,2020-06-13,117
85,86,2020-06-14,117
86,87,2020-06-15,123
87,88,2020-06-16,123
88,89,2020-06-17,123
89,90,2020-06-18,123
90,91,2020-06-19,123
91,92,2020-06-20,123
92,93,2020-06-21,123
93,94,2020-06-22,123
94,95,2020-06-23,123
95,96,2020-06-24,123
96,97,2020-06-25,123
97,98,2020-06-26,123
98,99,2020-06-27,124
99,100,2020-06-28,126
100,101,2020-06-29,126
101,102,2020-06-30,126
102,103,2020-07-01,130
103,104,2020-07-02,130
104,105,2020-07-03,130
105,106,2020-07-04,130
106,107,2020-07-05,130
107,108,2020-07-06,133
108,109,2020-07-07,133
109,110,2020-07-08,133
110,111,2020-07-09,133
111,112,2020-07-10,133
112,113,2020-07-11,133
113,114,2020-07-12,133
114,115,2020-07-13,133
115,116,2020-07-14,133
116,117,2020-07-15,133
117,118,2020-07-16,133
118,119,2020-07-17,133
119,120,2020-07-18,136
120,121,2020-07-19,137
121,122,2020-07-20,137
122,123,2020-07-21,137
123,124,2020-07-22,139
124,125,2020-07-23,141
125,126,2020-07-24,141
126,127,2020-07-25,147
127,128,2020-07-26,147
128,129,2020-07-27,147
129,130,2020-07-28,148
130,131,2020-07-29,156
131,132,2020-07-30,156
132,133,2020-07-31,169
133,134,2020-08-01,173
134,135,2020-08-02,180
135,136,2020-08-03,182
136,137,2020-08-04,192
137,138,2020-08-05,197
138,139,2020-08-06,207
139,140,2020-08-07,210
140,141,2020-08-08,225
141,142,2020-08-09,275
142,143,2020-08-10,280
143,144,2020-08-11,295
144,145,2020-08-12,308
145,146,2020-08-13,369
146,147,2020-08-14,412
147,148,2020-08-15,474
148,149,2020-08-16,519
149,150,2020-08-17,565
150,151,2020-08-18,588
151,152,2020-08-19,650
152,153,2020-08-20,730
153,154,2020-08-21,806
154,155,2020-08-22,899
155,156,2020-08-23,963
156,157,2020-08-24,1031
157,158,2020-08-25,1184
158,159,2020-08-26,1384
159,160,2020-08-27,1429
160,161,2020-08-28,1429
161,162,2020-08-29,1554
162,163,2020-08-30,1683
163,164,2020-08-31,1683
164,165,2020-09-01,1773
165,166,2020-09-02,1839
166,167,2020-09-03,1941
