,no,time,num
0,1,2020-04-12,7928
1,2,2020-04-13,8359
2,3,2020-04-14,8527
3,4,2020-04-15,8960
4,5,2020-04-16,9542
5,6,2020-04-17,10154
6,7,2020-04-18,10641
7,8,2020-04-19,11211
8,9,2020-04-20,11688
9,10,2020-04-21,12097
10,11,2020-04-22,12438
11,13,2020-04-24,13039
12,14,2020-04-25,13681
13,15,2020-04-26,14399
14,16,2020-04-27,15012
15,17,2020-04-28,15961
16,18,2020-04-29,16588
17,19,2020-04-30,17182
18,20,2020-05-01,17835
19,21,2020-05-02,18630
20,22,2020-05-03,19295
21,23,2020-05-04,19933
22,24,2020-05-05,20507
23,25,2020-05-06,21033
24,26,2020-05-07,21870
25,27,2020-05-08,22503
26,28,2020-05-09,23146
27,29,2020-05-10,23732
28,30,2020-05-11,24126
29,31,2020-05-12,24627
30,32,2020-05-13,25127
31,33,2020-05-14,25473
32,34,2020-05-15,26053
33,35,2020-05-16,26656
34,36,2020-05-17,27280
35,37,2020-05-18,27778
36,38,2020-05-19,28255
37,39,2020-05-20,28705
38,40,2020-05-21,29274
39,41,2020-05-22,29936
40,42,2020-05-23,30409
41,43,2020-05-24,30901
42,44,2020-05-25,31376
43,45,2020-05-26,31715
44,46,2020-05-27,32078
45,47,2020-05-28,32437
46,48,2020-05-29,33068
47,49,2020-05-30,33558
48,50,2020-05-31,34211
49,51,2020-06-01,34574
50,52,2020-06-02,34830
51,53,2020-06-03,35237
52,54,2020-06-04,35712
53,55,2020-06-05,36096
54,56,2020-06-06,36578
55,57,2020-06-07,36997
56,58,2020-06-08,37397
57,59,2020-06-09,37623
58,60,2020-06-10,38033
59,61,2020-06-11,38337
60,62,2020-06-12,38748
61,63,2020-06-13,39146
62,64,2020-06-14,39543
63,65,2020-06-15,39909
64,66,2020-06-16,40430
65,67,2020-06-17,40786
66,68,2020-06-18,41013
67,69,2020-06-19,41438
68,70,2020-06-20,41746
69,71,2020-06-21,42061
70,72,2020-06-22,42423
71,73,2020-06-23,42633
72,74,2020-06-24,42871
73,75,2020-06-25,43140
74,76,2020-06-26,43655
75,77,2020-06-27,44140
76,78,2020-06-28,44575
77,79,2020-06-29,44930
78,80,2020-06-30,45228
79,81,2020-07-01,45594
80,82,2020-07-02,45952
81,83,2020-07-03,46387
82,84,2020-07-04,46915
83,85,2020-07-05,47432
84,86,2020-07-06,48201
85,87,2020-07-07,48524
86,88,2020-07-08,48626
87,89,2020-07-09,49063
88,90,2020-07-10,49575
89,91,2020-07-11,50300
90,92,2020-07-12,51079
91,93,2020-07-13,51612
92,94,2020-07-14,52037
93,95,2020-07-15,52685
94,96,2020-07-16,53370
95,97,2020-07-17,54080
96,98,2020-07-18,54813
97,99,2020-07-19,55654
98,100,2020-07-20,56571
99,101,2020-07-21,57206
100,102,2020-07-22,57916
101,103,2020-07-23,58673
102,104,2020-07-24,59602
103,105,2020-07-25,60598
104,106,2020-07-26,61520
105,107,2020-07-27,62372
106,108,2020-07-28,62907
107,109,2020-07-29,63678
108,110,2020-07-30,64299
109,111,2020-07-31,65253
110,112,2020-08-01,66154
111,113,2020-08-02,67122
112,114,2020-08-03,67857
113,115,2020-08-04,68433
114,116,2020-08-05,69255
115,117,2020-08-06,69975
116,118,2020-08-07,71015
117,119,2020-08-08,72254
118,120,2020-08-09,73287
119,121,2020-08-10,74328
120,122,2020-08-11,74992
