,no,time,num
0,1,2020-01-28,8
1,2,2020-01-29,9
2,3,2020-01-30,13
3,4,2020-01-31,15
4,5,2020-02-01,18
5,6,2020-02-02,24
6,7,2020-02-03,29
7,8,2020-02-04,34
8,9,2020-02-05,44
9,10,2020-02-06,46
10,11,2020-02-07,56
11,12,2020-02-08,59
12,13,2020-02-09,63
13,14,2020-02-10,64
14,15,2020-02-11,67
15,16,2020-02-12,68
16,17,2020-02-13,69
17,18,2020-02-14,71
18,19,2020-02-15,72
19,20,2020-02-16,72
20,21,2020-02-17,72
21,22,2020-02-18,72
22,23,2020-02-19,72
23,24,2020-02-20,72
24,25,2020-02-21,72
25,26,2020-02-22,72
26,27,2020-02-23,72
27,28,2020-02-24,72
28,29,2020-02-25,72
29,30,2020-02-26,72
30,31,2020-02-27,72
31,32,2020-02-28,72
32,33,2020-02-29,72
33,34,2020-03-01,72
34,35,2020-03-02,72
35,36,2020-03-03,72
36,37,2020-03-04,72
37,38,2020-03-05,72
38,39,2020-03-06,72
39,40,2020-03-07,72
