,no,time,num
0,1,2020-01-28,2
1,2,2020-01-29,4
2,3,2020-01-30,4
3,4,2020-01-31,5
4,5,2020-02-01,5
5,6,2020-02-02,5
6,7,2020-02-03,6
7,8,2020-02-04,7
8,9,2020-02-05,9
9,10,2020-02-06,9
10,11,2020-02-07,9
11,12,2020-02-08,9
12,13,2020-02-09,10
13,14,2020-02-10,10
14,15,2020-02-11,10
15,16,2020-02-12,12
16,17,2020-02-13,14
17,18,2020-02-14,14
18,19,2020-02-15,16
19,20,2020-02-16,16
20,21,2020-02-17,18
21,22,2020-02-18,18
22,23,2020-02-19,18
23,24,2020-02-20,18
24,25,2020-02-21,18
25,26,2020-02-22,18
26,27,2020-02-23,18
27,28,2020-02-24,18
28,29,2020-02-25,18
29,30,2020-02-26,18
30,31,2020-02-27,18
31,32,2020-02-28,18
32,33,2020-02-29,18
33,34,2020-03-01,18
