,no,time,num
0,1,2020-01-28,6
1,2,2020-01-29,8
2,3,2020-01-30,9
3,4,2020-01-31,9
4,5,2020-02-01,10
5,6,2020-02-02,11
6,7,2020-02-03,14
7,8,2020-02-04,14
8,9,2020-02-05,14
9,10,2020-02-06,14
10,11,2020-02-07,14
11,12,2020-02-08,15
12,13,2020-02-09,15
13,14,2020-02-10,15
14,15,2020-02-11,15
15,16,2020-02-12,15
16,17,2020-02-13,15
17,18,2020-02-14,15
18,19,2020-02-15,16
19,20,2020-02-16,16
20,21,2020-02-17,16
21,22,2020-02-18,16
22,23,2020-02-19,16
23,24,2020-02-20,16
24,25,2020-02-21,16
25,26,2020-02-22,16
26,27,2020-02-23,16
27,28,2020-02-24,16
28,29,2020-02-25,16
29,30,2020-02-26,16
30,31,2020-02-27,16
31,32,2020-02-28,16
32,33,2020-02-29,16
33,34,2020-03-01,16
34,35,2020-03-02,16
35,36,2020-03-03,16
36,37,2020-03-04,16
37,38,2020-03-05,16
38,39,2020-03-06,16
39,40,2020-03-07,16
40,41,2020-03-08,16
41,42,2020-03-09,16
42,43,2020-03-10,16
43,44,2020-03-11,16
44,45,2020-03-12,16
45,46,2020-03-13,16
46,47,2020-03-14,16
47,48,2020-03-15,16
48,49,2020-03-16,16
49,50,2020-03-17,16
50,51,2020-03-18,16
51,52,2020-03-19,16
