,no,time,num
0,1,2020-04-12,19895
1,3,2020-04-14,21628
2,4,2020-04-15,22511
3,5,2020-04-16,23343
4,6,2020-04-17,24759
5,7,2020-04-18,25492
6,8,2020-04-19,26314
7,9,2020-04-20,27059
8,10,2020-04-21,27869
9,11,2020-04-22,28309
10,13,2020-04-24,29648
11,14,2020-04-25,30533
12,15,2020-04-26,30839
13,16,2020-04-27,31532
14,17,2020-04-28,32138
15,18,2020-04-29,32848
16,19,2020-04-30,33193
17,20,2020-05-01,33690
18,21,2020-05-02,34728
19,22,2020-05-03,35463
20,23,2020-05-04,36078
21,24,2020-05-05,36897
22,25,2020-05-06,37439
23,26,2020-05-07,38002
24,27,2020-05-08,38828
25,28,2020-05-09,39199
26,29,2020-05-10,40001
27,30,2020-05-11,40596
28,31,2020-05-12,40982
29,32,2020-05-13,41923
30,33,2020-05-14,42402
31,34,2020-05-15,43210
32,35,2020-05-16,44138
33,36,2020-05-17,44811
34,37,2020-05-18,45588
35,38,2020-05-19,46442
36,39,2020-05-20,46944
37,40,2020-05-21,47471
38,41,2020-05-22,48675
39,42,2020-05-23,49451
40,43,2020-05-24,50127
41,44,2020-05-25,50867
42,45,2020-05-26,51746
43,46,2020-05-27,52255
44,47,2020-05-28,52634
45,48,2020-05-29,53285
46,49,2020-05-30,54497
47,50,2020-05-31,55424
48,51,2020-06-01,56163
49,52,2020-06-02,56830
50,53,2020-06-03,57447
51,54,2020-06-04,58764
52,55,2020-06-05,60183
53,56,2020-06-06,61488
54,57,2020-06-07,62758
55,58,2020-06-08,63938
56,59,2020-06-09,64904
57,60,2020-06-10,66000
58,61,2020-06-11,67371
59,62,2020-06-12,69069
60,63,2020-06-13,70971
61,64,2020-06-14,73552
62,65,2020-06-15,75568
63,66,2020-06-16,77326
64,67,2020-06-17,80109
65,68,2020-06-18,82719
66,69,2020-06-19,85926
67,70,2020-06-20,89748
68,71,2020-06-21,93797
69,72,2020-06-22,97291
70,73,2020-06-23,100217
71,74,2020-06-24,103503
72,75,2020-06-25,109014
73,76,2020-06-26,114018
74,77,2020-06-27,122960
75,78,2020-06-28,132545
76,79,2020-06-29,141075
77,80,2020-06-30,146341
78,81,2020-07-01,152434
79,82,2020-07-02,158997
80,83,2020-07-03,169106
81,84,2020-07-04,178594
82,85,2020-07-05,190052
83,86,2020-07-06,200111
84,87,2020-07-07,206447
85,88,2020-07-08,213794
86,89,2020-07-09,223783
87,90,2020-07-10,232718
88,91,2020-07-11,244151
89,92,2020-07-12,254511
90,93,2020-07-13,269811
91,94,2020-07-14,282435
92,95,2020-07-15,291629
93,96,2020-07-16,301810
94,97,2020-07-17,315775
95,98,2020-07-18,327241
96,99,2020-07-19,337569
97,100,2020-07-20,350047
98,101,2020-07-21,360394
99,102,2020-07-22,369834
100,103,2020-07-23,379619
101,104,2020-07-24,389868
102,105,2020-07-25,402312
103,106,2020-07-26,414511
104,107,2020-07-27,423855
105,108,2020-07-28,432747
106,109,2020-07-29,441977
107,110,2020-07-30,451423
108,111,2020-07-31,461379
109,112,2020-08-01,470386
110,113,2020-08-02,480028
111,114,2020-08-03,487132
112,115,2020-08-04,491884
113,116,2020-08-05,497330
114,117,2020-08-06,502739
115,118,2020-08-07,510389
116,119,2020-08-08,518075
117,120,2020-08-09,526577
118,121,2020-08-10,532806
119,122,2020-08-11,536961
120,123,2020-08-12,542792
121,124,2020-08-13,550901
122,125,2020-08-14,557137
123,126,2020-08-15,563285
124,127,2020-08-16,569637
125,128,2020-08-17,573416
126,129,2020-08-18,576094
127,130,2020-08-19,579932
128,131,2020-08-20,584047
129,132,2020-08-21,588602
130,133,2020-08-22,593286
131,134,2020-08-23,597597
132,135,2020-08-24,600571
133,136,2020-08-25,602829
134,137,2020-08-26,605502
135,138,2020-08-27,608722
136,139,2020-08-28,611991
137,140,2020-08-29,615806
138,141,2020-08-30,619003
139,142,2020-08-31,621586
140,143,2020-09-01,623471
141,144,2020-09-02,631040
142,145,2020-09-03,633442
143,146,2020-09-04,637013
144,147,2020-09-05,640211
145,148,2020-09-06,643867
146,149,2020-09-07,646431
147,150,2020-09-08,648269
148,151,2020-09-09,650092
149,152,2020-09-10,652259
150,153,2020-09-11,654731
151,154,2020-09-12,658381
152,155,2020-09-13,661571
153,156,2020-09-14,663994
154,157,2020-09-15,665730
155,158,2020-09-16,668846
156,159,2020-09-17,671201
157,160,2020-09-18,674456
158,161,2020-09-19,677660
159,162,2020-09-20,681233
160,163,2020-09-21,683754
161,164,2020-09-22,685439
162,165,2020-09-23,687909
163,166,2020-09-24,690499
164,167,2020-09-25,693040
165,168,2020-09-26,695887
166,169,2020-09-27,698682
167,170,2020-09-28,700564
168,171,2020-09-29,701302
169,172,2020-09-30,704568
170,173,2020-10-01,706516
171,174,2020-10-02,709144
172,175,2020-10-03,711804
173,176,2020-10-04,714591
174,177,2020-10-05,716459
175,178,2020-10-06,717874
176,179,2020-10-07,720125
177,180,2020-10-08,722707
178,181,2020-10-09,726013
179,182,2020-10-10,728921
180,183,2020-10-11,728921
181,184,2020-10-12,734491
182,185,2020-10-13,736024
183,186,2020-10-14,738749
184,187,2020-10-15,741632
185,188,2020-10-16,744988
186,189,2020-10-17,748437
187,190,2020-10-18,752481
188,191,2020-10-19,755020
189,192,2020-10-20,756727
190,193,2020-10-21,760389
191,194,2020-10-22,762533
192,195,2020-10-23,768091
193,196,2020-10-24,771780
194,197,2020-10-25,776251
195,198,2020-10-26,778636
196,199,2020-10-27,782013
197,200,2020-10-28,786311
198,201,2020-10-29,790426
199,202,2020-10-30,794624
200,203,2020-10-31,800216
201,204,2020-11-01,802547
202,205,2020-11-02,807412
203,206,2020-11-03,812063
204,207,2020-11-04,816700
205,208,2020-11-05,821123
206,209,2020-11-06,827380
207,210,2020-11-07,832625
208,211,2020-11-08,837077
209,212,2020-11-09,843897
210,213,2020-11-10,847821
211,214,2020-11-11,852174
212,215,2020-11-12,858012
213,216,2020-11-13,863619
214,217,2020-11-14,870552
215,218,2020-11-15,875096
216,219,2020-11-16,885201
217,220,2020-11-17,889864
218,221,2020-11-18,897323
219,222,2020-11-19,905248
220,223,2020-11-20,914333
221,224,2020-11-21,923418
222,225,2020-11-22,931827
223,226,2020-11-23,938414
224,227,2020-11-24,944745
225,228,2020-11-25,953300
226,229,2020-11-26,961676
227,230,2020-11-27,961676
228,231,2020-11-28,979020
229,232,2020-11-29,985297
230,233,2020-11-30,992660
231,234,2020-12-01,999319
232,235,2020-12-02,1008166
233,236,2020-12-03,1018160
234,237,2020-12-04,1029030
235,238,2020-12-05,1039207
236,239,2020-12-06,1049638
237,240,2020-12-07,1058074
238,241,2020-12-08,1065785
239,242,2020-12-09,1073770
