,no,time,num
0,1,2020-06-02,4009
1,2,2020-06-03,4092
2,3,2020-06-04,4179
3,4,2020-06-05,4270
4,5,2020-06-06,4357
5,6,2020-06-07,4431
6,7,2020-06-08,4511
7,8,2020-06-09,4600
8,9,2020-06-10,4691
9,10,2020-06-11,4761
10,11,2020-06-12,4829
11,12,2020-06-13,4923
12,13,2020-06-14,5011
13,14,2020-06-15,5091
14,15,2020-06-16,5169
15,16,2020-06-17,5246
16,17,2020-06-18,5321
17,18,2020-06-19,5399
18,19,2020-06-20,5462
19,20,2020-06-21,5522
20,21,2020-06-22,5580
21,22,2020-06-23,5640
22,23,2020-06-24,5694
23,24,2020-06-25,5744
24,25,2020-06-26,5788
25,26,2020-06-27,5834
26,27,2020-06-28,5880
27,28,2020-06-29,5925
28,29,2020-06-30,5973
29,30,2020-07-01,6018
30,31,2020-07-02,6066
31,32,2020-07-03,6117
32,33,2020-07-04,6170
33,34,2020-07-05,6222
34,35,2020-07-06,6272
35,36,2020-07-07,6321
36,37,2020-07-08,6368
37,38,2020-07-09,6413
38,39,2020-07-10,6458
39,40,2020-07-11,6509
40,41,2020-07-12,6559
41,42,2020-07-13,6608
42,43,2020-07-14,6656
43,44,2020-07-15,6697
44,45,2020-07-16,6742
45,46,2020-07-17,6781
46,47,2020-07-18,6818
47,48,2020-07-19,6854
48,49,2020-07-20,6889
49,50,2020-07-21,6923
50,51,2020-07-22,6957
51,52,2020-07-23,6987
52,53,2020-07-24,7020
53,54,2020-07-25,7044
54,55,2020-07-26,7067
55,56,2020-07-27,7090
56,57,2020-07-28,7111
57,58,2020-07-29,7133
58,59,2020-07-30,7155
59,60,2020-07-31,7179
60,61,2020-08-01,7204
61,62,2020-08-02,7232
62,63,2020-08-03,7260
63,64,2020-08-04,7286
64,65,2020-08-05,7311
65,66,2020-08-06,7338
66,67,2020-08-07,7363
67,68,2020-08-08,7390
68,69,2020-08-09,7416
69,70,2020-08-10,7443
70,71,2020-08-11,7469
71,72,2020-08-12,7491
72,73,2020-08-13,7516
73,74,2020-08-14,7543
74,75,2020-08-15,7571
75,76,2020-08-16,7598
76,77,2020-08-17,7625
77,78,2020-08-18,7654
78,79,2020-08-19,7679
79,80,2020-08-20,7702
80,81,2020-08-21,7728
81,82,2020-08-22,7759
82,83,2020-08-23,7792
83,84,2020-08-24,7823
84,85,2020-08-25,7853
85,86,2020-08-26,7882
86,87,2020-08-27,7910
87,88,2020-08-28,7936
88,89,2020-08-29,7964
89,90,2020-08-30,7993
90,91,2020-08-31,8023
91,92,2020-09-01,8055
92,93,2020-09-02,8079
93,94,2020-09-03,8108
94,95,2020-09-04,8134
95,96,2020-09-05,8166
96,97,2020-09-06,8195
97,98,2020-09-07,8222
98,99,2020-09-08,8251
99,100,2020-09-09,8273
100,101,2020-09-10,8300
101,102,2020-09-11,8329
102,103,2020-09-12,8361
103,104,2020-09-13,8396
104,105,2020-09-14,8433
105,106,2020-09-15,8472
106,107,2020-09-16,8502
107,108,2020-09-17,8534
108,109,2020-09-18,8574
109,110,2020-09-19,8622
110,111,2020-09-20,8672
111,112,2020-09-21,8714
112,113,2020-09-22,8759
113,114,2020-09-23,8783
114,115,2020-09-24,8823
115,116,2020-09-25,8863
116,117,2020-09-26,8910
117,118,2020-09-27,8958
118,119,2020-09-28,9009
119,120,2020-09-29,9071
120,121,2020-09-30,9128
121,122,2020-10-01,9180
122,123,2020-10-02,9241
123,124,2020-10-03,9311
124,125,2020-10-04,9376
125,126,2020-10-05,9443
126,127,2020-10-06,9519
127,128,2020-10-07,9594
128,129,2020-10-08,9674
129,130,2020-10-09,9752
130,131,2020-10-10,9834
131,132,2020-10-11,9914
132,133,2020-10-12,9999
133,134,2020-10-13,10083
134,135,2020-10-14,10177
135,136,2020-10-15,10269
136,137,2020-10-16,10359
137,138,2020-10-17,10447
138,139,2020-10-18,10539
139,140,2020-10-19,10634
140,141,2020-10-20,10735
141,142,2020-10-21,10817
142,143,2020-10-22,10924
143,144,2020-10-23,11019
144,145,2020-10-24,11117
145,146,2020-10-25,11220
146,147,2020-10-26,11322
147,148,2020-10-27,11421
148,149,2020-10-28,11521
149,150,2020-10-29,11624
150,151,2020-10-30,11731
151,152,2020-10-31,11832
152,153,2020-11-01,11941
153,154,2020-11-02,12052
154,155,2020-11-03,12171
155,156,2020-11-04,12291
156,157,2020-11-05,12416
157,158,2020-11-06,12543
158,159,2020-11-07,12672
159,160,2020-11-08,12800
160,161,2020-11-09,12935
161,162,2020-11-10,13073
162,163,2020-11-11,13209
163,164,2020-11-12,13348
164,165,2020-11-13,13482
165,166,2020-11-14,13618
166,167,2020-11-15,13755
167,168,2020-11-16,13895
168,169,2020-11-17,14033
169,170,2020-11-18,14168
170,171,2020-11-19,14304
171,172,2020-11-20,14437
172,173,2020-11-21,14576
173,174,2020-11-22,14718
174,175,2020-11-23,14858
175,176,2020-11-24,14999
176,177,2020-11-25,15142
177,178,2020-11-26,15287
178,179,2020-11-27,15431
179,180,2020-11-28,15571
180,181,2020-11-29,15713
181,182,2020-11-30,15850
182,183,2020-12-01,15988
183,184,2020-12-02,16133
184,185,2020-12-03,16281
185,186,2020-12-04,16432
186,187,2020-12-05,16586
187,188,2020-12-06,16738
188,189,2020-12-07,16888
189,190,2020-12-08,17044
190,191,2020-12-09,17197
191,192,2020-12-10,17356
192,193,2020-12-11,17513
193,194,2020-12-12,17674
194,195,2020-12-13,17839
195,196,2020-12-14,18001
196,197,2020-12-15,18169
197,198,2020-12-16,18333
198,199,2020-12-17,18501
199,200,2020-12-18,18668
200,201,2020-12-19,18838
201,202,2020-12-20,19010
202,203,2020-12-21,19176
203,204,2020-12-22,19346
204,205,2020-12-23,19517
205,206,2020-12-24,19690
206,207,2020-12-25,19857
