,no,time,num
0,1,2020-06-11,5963
1,2,2020-06-12,6699
2,3,2020-06-13,6699
3,4,2020-06-14,7163
4,5,2020-06-15,8569
5,6,2020-06-16,8857
6,7,2020-06-17,9242
7,8,2020-06-18,9637
8,9,2020-06-19,9941
9,10,2020-06-20,10279
10,11,2020-06-21,10662
11,12,2020-06-22,10912
12,13,2020-06-23,11219
13,14,2020-06-24,11483
14,15,2020-06-25,11710
15,16,2020-06-26,11981
16,17,2020-06-27,12206
17,18,2020-06-28,12395
18,19,2020-06-29,12643
19,20,2020-06-30,12775
20,21,2020-07-01,12912
21,22,2020-07-02,13082
22,23,2020-07-03,13195
23,24,2020-07-04,13195
24,25,2020-07-05,13292
25,26,2020-07-06,13494
26,27,2020-07-07,13557
27,28,2020-07-08,13650
28,29,2020-07-09,13731
29,30,2020-07-10,13829
30,31,2020-07-11,13927
31,32,2020-07-12,14023
32,33,2020-07-13,14108
33,34,2020-07-14,14202
34,35,2020-07-15,14315
35,36,2020-07-16,14402
36,37,2020-07-17,14402
37,38,2020-07-18,14504
38,39,2020-07-19,14576
39,40,2020-07-20,14599
40,41,2020-07-21,14625
41,42,2020-07-22,14701
42,43,2020-07-23,14722
43,44,2020-07-24,14766
44,45,2020-07-25,14821
45,46,2020-07-26,14841
46,47,2020-07-27,14841
47,48,2020-07-28,14884
48,49,2020-07-29,14938
49,50,2020-07-30,14963
50,51,2020-07-31,14987
51,52,2020-08-01,15014
52,53,2020-08-02,15014
53,54,2020-08-03,15052
54,55,2020-08-04,15095
55,56,2020-08-05,15095
56,57,2020-08-06,15122
57,58,2020-08-07,15141
58,59,2020-08-08,15182
59,60,2020-08-09,15214
60,61,2020-08-10,15241
61,62,2020-08-11,15261
62,63,2020-08-12,15281
63,64,2020-08-13,15323
64,65,2020-08-14,15323
65,66,2020-08-15,15342
66,67,2020-08-16,15346
67,68,2020-08-17,15390
68,69,2020-08-18,15390
69,70,2020-08-19,15401
70,71,2020-08-20,15412
71,72,2020-08-21,15425
72,73,2020-08-22,15453
73,74,2020-08-23,15472
74,75,2020-08-24,15515
75,76,2020-08-25,15515
76,77,2020-08-26,15531
77,78,2020-08-27,15546
78,79,2020-08-28,15562
79,80,2020-08-29,15578
80,81,2020-08-30,15597
81,82,2020-08-31,15611
82,83,2020-09-01,15625
83,84,2020-09-02,15649
84,85,2020-09-03,15689
85,86,2020-09-04,15714
86,87,2020-09-05,15726
87,88,2020-09-06,15726
88,89,2020-09-07,15750
89,90,2020-09-08,15762
90,91,2020-09-09,15780
91,92,2020-09-10,15804
92,93,2020-09-11,15832
93,94,2020-09-12,15862
94,95,2020-09-13,15901
95,96,2020-09-14,15941
96,97,2020-09-15,15962
97,98,2020-09-16,15984
98,99,2020-09-17,16005
99,100,2020-09-18,16033
100,101,2020-09-19,16086
101,102,2020-09-20,16124
102,103,2020-09-21,16162
103,104,2020-09-22,16207
104,105,2020-09-23,16246
105,106,2020-09-24,16288
106,107,2020-09-25,16324
107,108,2020-09-26,16367
108,109,2020-09-27,16440
109,110,2020-09-28,16470
110,111,2020-09-29,16532
111,112,2020-09-30,16581
112,113,2020-10-01,16611
113,114,2020-10-02,16650
114,115,2020-10-03,16713
115,116,2020-10-04,16766
116,117,2020-10-05,16766
117,118,2020-10-06,16845
118,119,2020-10-07,16936
119,120,2020-10-08,17009
120,121,2020-10-09,17122
121,122,2020-10-10,17210
122,123,2020-10-11,17296
123,124,2020-10-12,17331
124,125,2020-10-13,17428
125,126,2020-10-14,17526
126,127,2020-10-15,17681
127,128,2020-10-16,17781
128,129,2020-10-17,17913
129,130,2020-10-18,17996
130,131,2020-10-19,18069
131,132,2020-10-20,18187
132,133,2020-10-21,18309
133,134,2020-10-22,18438
134,135,2020-10-23,18578
135,136,2020-10-24,18764
136,137,2020-10-25,18921
137,138,2020-10-26,19012
138,139,2020-10-27,19181
139,140,2020-10-28,19300
140,141,2020-10-29,19454
141,142,2020-10-30,19594
142,143,2020-10-31,19818
143,144,2020-11-01,19970
144,145,2020-11-02,20089
145,146,2020-11-03,20243
146,147,2020-11-04,20471
147,148,2020-11-05,20694
148,149,2020-11-06,20967
149,150,2020-11-07,21302
150,151,2020-11-08,21557
151,152,2020-11-09,21861
152,153,2020-11-10,22110
153,154,2020-11-11,22432
154,155,2020-11-12,22765
155,156,2020-11-13,23122
