,no,time,num
0,1,2020-04-12,1970
1,2,2020-04-13,2069
2,3,2020-04-14,2184
3,4,2020-04-15,2263
4,5,2020-04-16,2357
5,6,2020-04-17,2465
6,7,2020-04-18,2465
7,8,2020-04-19,2567
8,9,2020-04-20,2680
9,10,2020-04-21,2807
10,11,2020-04-22,2894
11,13,2020-04-24,3017
12,14,2020-04-25,3121
13,15,2020-04-26,3194
14,16,2020-04-27,3254
15,17,2020-04-28,3281
16,18,2020-04-29,3410
17,19,2020-04-30,3473
18,20,2020-05-01,3618
19,21,2020-05-02,3748
20,22,2020-05-03,3851
21,23,2020-05-04,3972
22,24,2020-05-05,4044
23,25,2020-05-06,4127
24,26,2020-05-07,4202
25,27,2020-05-08,4330
26,28,2020-05-09,4424
27,29,2020-05-10,4490
28,30,2020-05-11,4589
29,31,2020-05-12,4613
30,32,2020-05-13,4732
31,33,2020-05-14,4858
32,34,2020-05-15,4963
33,35,2020-05-16,5087
34,36,2020-05-17,5237
35,37,2020-05-18,5310
36,38,2020-05-19,5398
37,39,2020-05-20,5489
38,40,2020-05-21,5532
39,41,2020-05-22,5680
40,42,2020-05-23,5849
41,43,2020-05-24,5960
42,44,2020-05-25,6037
43,45,2020-05-26,6090
44,46,2020-05-27,6138
45,47,2020-05-28,6229
46,48,2020-05-29,6273
47,49,2020-05-30,6338
48,50,2020-05-31,6418
49,51,2020-06-01,6418
50,52,2020-06-02,6573
51,53,2020-06-03,6692
52,54,2020-06-04,6805
53,55,2020-06-05,6907
54,56,2020-06-06,7007
55,57,2020-06-07,7059
56,58,2020-06-08,7150
57,59,2020-06-09,7205
58,60,2020-06-10,7363
59,61,2020-06-11,7483
60,62,2020-06-12,7626
61,63,2020-06-13,7849
62,64,2020-06-14,8073
63,65,2020-06-15,8231
64,66,2020-06-16,8417
65,67,2020-06-17,8645
66,68,2020-06-18,8904
67,69,2020-06-19,9355
68,70,2020-06-20,9707
69,71,2020-06-21,10038
70,72,2020-06-22,10516
71,73,2020-06-23,10734
72,74,2020-06-24,11031
73,75,2020-06-25,11510
74,76,2020-06-26,11948
75,77,2020-06-27,12347
76,78,2020-06-28,12646
77,79,2020-06-29,12947
78,80,2020-06-30,13175
79,81,2020-07-01,13757
80,82,2020-07-02,14119
81,83,2020-07-03,14531
82,84,2020-07-04,15069
83,85,2020-07-05,15648
84,86,2020-07-06,15931
85,87,2020-07-07,16362
86,88,2020-07-08,17220
87,89,2020-07-09,17894
88,90,2020-07-10,18497
89,91,2020-07-11,19092
90,92,2020-07-12,19779
91,93,2020-07-13,20235
92,94,2020-07-14,20746
93,95,2020-07-15,21740
94,96,2020-07-16,22814
95,97,2020-07-17,23440
96,98,2020-07-18,24140
97,99,2020-07-19,25057
98,100,2020-07-20,25266
99,101,2020-07-21,25436
100,102,2020-07-22,26326
101,103,2020-07-23,27298
102,104,2020-07-24,27969
103,105,2020-07-25,29116
104,106,2020-07-26,30081
105,107,2020-07-27,31285
106,108,2020-07-28,32685
107,109,2020-07-29,33775
108,110,2020-07-30,34623
109,111,2020-07-31,35740
110,112,2020-08-01,36487
111,113,2020-08-02,37731
112,114,2020-08-03,38225
113,115,2020-08-04,38602
114,116,2020-08-05,39463
115,117,2020-08-06,40564
116,118,2020-08-07,41401
117,119,2020-08-08,42255
118,120,2020-08-09,43080
119,121,2020-08-10,43566
120,122,2020-08-11,43963
121,123,2020-08-12,44728
122,124,2020-08-13,45398
123,125,2020-08-14,46103
124,126,2020-08-15,46897
125,127,2020-08-16,47798
126,128,2020-08-17,48342
127,129,2020-08-18,48711
128,130,2020-08-19,49312
129,131,2020-08-20,49923
130,132,2020-08-21,50669
131,133,2020-08-22,51746
132,134,2020-08-23,52599
133,135,2020-08-24,53165
134,136,2020-08-25,53522
135,137,2020-08-26,54172
136,138,2020-08-27,54838
137,139,2020-08-28,55550
138,140,2020-08-29,56260
139,141,2020-08-30,57353
140,142,2020-08-31,58119
141,143,2020-09-01,58733
142,144,2020-09-02,59398
143,145,2020-09-03,60118
