,no,time,num
0,1,2020-03-13,1
1,2,2020-03-14,1
2,3,2020-03-15,1
3,4,2020-03-16,1
4,5,2020-03-17,1
5,6,2020-03-18,1
6,7,2020-03-19,1
7,8,2020-03-20,2
8,9,2020-03-21,2
9,10,2020-03-22,2
10,11,2020-03-23,4
11,12,2020-03-24,4
12,13,2020-03-25,4
13,14,2020-03-26,4
14,15,2020-03-27,8
15,16,2020-03-28,8
16,17,2020-03-29,8
17,18,2020-03-30,16
18,19,2020-03-31,22
19,20,2020-04-01,30
20,21,2020-04-02,52
21,22,2020-04-03,52
22,23,2020-04-04,73
23,24,2020-04-05,111
24,25,2020-04-06,121
25,26,2020-04-07,128
26,27,2020-04-08,144
27,28,2020-04-09,164
28,29,2020-04-10,194
29,30,2020-04-11,212
30,31,2020-04-12,250
31,32,2020-04-13,250
32,33,2020-04-14,363
33,34,2020-04-15,404
34,35,2020-04-16,404
35,36,2020-04-17,438
36,37,2020-04-18,477
37,38,2020-04-19,518
38,39,2020-04-20,579
39,40,2020-04-21,622
40,41,2020-04-22,761
41,42,2020-04-23,761
42,43,2020-04-24,862
43,44,2020-04-25,954
44,45,2020-04-26,996
45,46,2020-04-27,996
46,47,2020-04-28,1163
47,48,2020-04-29,1240
48,49,2020-04-30,1351
49,50,2020-05-01,1495
50,51,2020-05-02,1537
51,52,2020-05-03,1586
52,53,2020-05-04,1586
53,54,2020-05-05,1710
54,55,2020-05-06,1811
55,56,2020-05-07,1856
56,57,2020-05-08,1927
57,58,2020-05-09,2009
58,59,2020-05-10,2042
59,60,2020-05-11,2146
60,61,2020-05-12,2213
61,62,2020-05-13,2298
62,63,2020-05-14,2374
63,64,2020-05-15,2473
64,65,2020-05-16,2531
65,66,2020-05-17,2658
66,67,2020-05-18,2658
67,68,2020-05-19,2796
68,69,2020-05-20,2863
69,70,2020-05-21,2863
70,71,2020-05-22,3067
71,72,2020-05-23,3067
72,73,2020-05-24,3176
73,74,2020-05-25,3275
74,75,2020-05-26,3275
75,76,2020-05-27,3275
76,77,2020-05-28,3275
77,78,2020-05-29,3553
78,79,2020-05-30,3656
79,80,2020-05-31,3706
80,81,2020-06-01,3706
81,82,2020-06-02,3844
82,83,2020-06-03,3886
83,84,2020-06-04,3933
84,85,2020-06-05,3991
85,86,2020-06-06,4060
86,87,2020-06-07,4117
87,88,2020-06-08,4117
88,89,2020-06-09,4216
89,90,2020-06-10,4258
90,91,2020-06-11,4258
91,92,2020-06-12,4372
92,93,2020-06-13,4426
93,94,2020-06-14,4484
94,95,2020-06-15,4532
95,96,2020-06-16,4572
96,97,2020-06-17,4639
97,98,2020-06-18,4668
98,99,2020-06-19,4841
99,100,2020-06-20,4904
100,101,2020-06-21,4960
101,102,2020-06-22,4988
102,103,2020-06-23,5040
103,104,2020-06-24,5040
104,105,2020-06-25,5174
105,106,2020-06-26,5174
106,107,2020-06-27,5260
107,108,2020-06-28,5291
108,109,2020-06-29,5342
109,110,2020-06-30,5351
110,111,2020-07-01,5391
111,112,2020-07-02,5404
112,113,2020-07-03,5450
113,114,2020-07-04,5521
114,115,2020-07-05,5570
115,116,2020-07-06,5610
116,117,2020-07-07,5610
117,118,2020-07-08,5697
118,119,2020-07-09,5697
119,120,2020-07-10,5881
120,121,2020-07-11,5969
121,122,2020-07-12,6044
122,123,2020-07-13,6141
123,124,2020-07-14,6141
124,125,2020-07-15,6200
125,126,2020-07-16,6276
126,127,2020-07-17,6359
127,128,2020-07-18,6430
128,129,2020-07-19,6491
129,130,2020-07-20,6544
130,131,2020-07-21,6590
131,132,2020-07-22,6652
132,133,2020-07-23,6747
133,134,2020-07-24,6806
134,135,2020-07-25,6867
135,136,2020-07-26,6927
136,137,2020-07-27,7008
137,138,2020-07-28,7055
138,139,2020-07-29,7126
139,140,2020-07-30,7183
140,141,2020-07-31,7242
141,142,2020-08-01,7308
142,143,2020-08-02,7317
143,144,2020-08-03,7364
144,145,2020-08-04,7364
145,146,2020-08-05,7489
146,147,2020-08-06,7575
147,148,2020-08-07,7664
148,149,2020-08-08,7777
149,150,2020-08-09,7875
150,151,2020-08-10,7930
151,152,2020-08-11,7930
152,153,2020-08-12,8018
153,154,2020-08-13,8116
154,155,2020-08-14,8198
155,156,2020-08-15,8260
156,157,2020-08-16,8343
157,158,2020-08-17,8482
158,159,2020-08-18,8620
159,160,2020-08-19,8715
160,161,2020-08-20,8792
161,162,2020-08-21,8876
162,163,2020-08-22,8932
163,164,2020-08-23,8967
164,165,2020-08-24,9013
165,166,2020-08-25,9076
166,167,2020-08-26,9128
167,168,2020-08-27,9167
168,169,2020-08-28,9213
169,170,2020-08-29,9251
170,171,2020-08-30,9251
171,172,2020-08-31,9371
172,173,2020-09-01,9409
173,174,2020-09-02,9479
174,175,2020-09-03,9479
175,176,2020-09-04,9579
176,177,2020-09-05,9649
177,178,2020-09-06,9722
178,179,2020-09-07,9798
179,180,2020-09-08,9816
180,181,2020-09-09,9848
181,182,2020-09-10,9885
182,183,2020-09-11,9946
183,184,2020-09-12,9979
184,185,2020-09-13,10020
185,186,2020-09-14,10045
186,187,2020-09-15,10061
187,188,2020-09-16,10111
188,189,2020-09-17,10154
189,190,2020-09-18,10183
190,191,2020-09-19,10231
191,192,2020-09-20,10286
192,193,2020-09-21,10325
193,194,2020-09-22,10344
194,195,2020-09-23,10387
195,196,2020-09-24,10434
196,197,2020-09-25,10434
197,198,2020-09-26,10478
198,199,2020-09-27,10512
199,200,2020-09-28,10580
200,201,2020-09-29,10598
201,202,2020-09-30,10634
202,203,2020-10-01,10652
203,204,2020-10-02,10652
204,205,2020-10-03,10735
205,206,2020-10-04,10754
206,207,2020-10-05,10754
207,208,2020-10-06,10800
208,209,2020-10-07,10863
209,210,2020-10-08,10863
210,211,2020-10-09,10901
211,212,2020-10-10,10954
212,213,2020-10-11,11022
213,214,2020-10-12,11022
214,215,2020-10-13,11134
215,216,2020-10-14,11188
216,217,2020-10-15,11255
217,218,2020-10-16,11327
218,219,2020-10-17,11362
219,220,2020-10-18,11478
220,221,2020-10-19,11518
221,222,2020-10-20,11538
222,223,2020-10-21,11599
223,224,2020-10-22,11635
224,225,2020-10-23,11635
225,226,2020-10-24,11635
226,227,2020-10-25,11635
227,228,2020-10-26,11635
