,no,time,num
0,1,2020-06-02,47
1,2,2020-06-03,47
2,3,2020-06-04,49
3,4,2020-06-05,51
4,5,2020-06-06,51
5,6,2020-06-07,52
6,7,2020-06-08,54
7,8,2020-06-09,54
8,9,2020-06-10,54
9,10,2020-06-11,54
10,11,2020-06-12,54
11,12,2020-06-13,54
12,13,2020-06-14,56
13,14,2020-06-15,56
14,15,2020-06-16,57
15,16,2020-06-17,60
16,17,2020-06-18,66
17,18,2020-06-19,68
18,19,2020-06-20,71
19,20,2020-06-21,72
20,21,2020-06-22,72
21,22,2020-06-23,72
22,23,2020-06-24,73
23,24,2020-06-25,75
24,25,2020-06-26,75
25,26,2020-06-27,76
26,27,2020-06-28,76
27,28,2020-06-29,80
28,29,2020-06-30,80
29,30,2020-07-01,80
30,31,2020-07-02,80
31,32,2020-07-03,83
32,33,2020-07-04,84
33,34,2020-07-05,84
34,35,2020-07-06,84
35,36,2020-07-07,84
36,37,2020-07-08,85
37,38,2020-07-09,87
38,39,2020-07-10,90
39,40,2020-07-11,90
40,41,2020-07-12,93
41,42,2020-07-13,93
42,43,2020-07-14,93
43,44,2020-07-15,95
44,45,2020-07-16,97
45,46,2020-07-17,98
46,47,2020-07-18,100
47,48,2020-07-19,105
48,49,2020-07-20,106
49,50,2020-07-21,106
50,51,2020-07-22,110
51,52,2020-07-23,110
52,53,2020-07-24,116
53,54,2020-07-25,118
54,55,2020-07-26,119
55,56,2020-07-27,120
56,57,2020-07-28,120
57,58,2020-07-29,121
58,59,2020-07-30,122
59,60,2020-07-31,122
60,61,2020-08-01,126
61,62,2020-08-02,127
62,63,2020-08-03,128
63,64,2020-08-04,128
64,65,2020-08-05,130
65,66,2020-08-06,135
66,67,2020-08-07,135
67,68,2020-08-08,146
68,69,2020-08-09,152
69,70,2020-08-10,153
70,71,2020-08-11,155
71,72,2020-08-12,157
72,73,2020-08-13,160
73,74,2020-08-14,170
74,75,2020-08-15,171
75,76,2020-08-16,178
76,77,2020-08-17,178
77,78,2020-08-18,184
78,79,2020-08-19,185
79,80,2020-08-20,194
80,81,2020-08-21,204
81,82,2020-08-22,213
82,83,2020-08-23,232
83,84,2020-08-24,243
84,85,2020-08-25,244
85,86,2020-08-26,244
86,87,2020-08-27,247
87,88,2020-08-28,264
88,89,2020-08-29,274
89,90,2020-08-30,295
90,91,2020-08-31,312
91,92,2020-09-01,315
92,93,2020-09-02,320
93,94,2020-09-03,346
94,95,2020-09-04,373
95,96,2020-09-05,393
96,97,2020-09-06,415
97,98,2020-09-07,431
98,99,2020-09-08,434
99,100,2020-09-09,448
100,101,2020-09-10,480
101,102,2020-09-11,503
102,103,2020-09-12,532
103,104,2020-09-13,562
104,105,2020-09-14,586
105,106,2020-09-15,600
106,107,2020-09-16,620
107,108,2020-09-17,653
108,109,2020-09-18,689
109,110,2020-09-19,706
110,111,2020-09-20,735
111,112,2020-09-21,754
112,113,2020-09-22,759
113,114,2020-09-23,767
114,115,2020-09-24,814
115,116,2020-09-25,841
116,117,2020-09-26,894
117,118,2020-09-27,938
118,119,2020-09-28,974
119,120,2020-09-29,979
120,121,2020-09-30,1000
121,122,2020-10-01,1049
122,123,2020-10-02,1091
123,124,2020-10-03,1140
124,125,2020-10-04,1207
125,126,2020-10-05,1288
126,127,2020-10-06,1294
127,128,2020-10-07,1333
128,129,2020-10-08,1394
129,130,2020-10-09,1480
130,131,2020-10-10,1613
131,132,2020-10-11,1712
132,133,2020-10-12,1826
133,134,2020-10-13,1852
134,135,2020-10-14,1917
135,136,2020-10-15,2015
136,137,2020-10-16,2125
137,138,2020-10-17,2229
138,139,2020-10-18,2334
139,140,2020-10-19,2422
140,141,2020-10-20,2467
141,142,2020-10-21,2576
142,143,2020-10-22,2686
143,144,2020-10-23,2841
144,145,2020-10-24,2985
145,146,2020-10-25,3083
146,147,2020-10-26,3169
147,148,2020-10-27,3233
148,149,2020-10-28,3321
149,150,2020-10-29,3416
150,151,2020-10-30,3482
151,152,2020-10-31,3575
152,153,2020-11-01,3635
153,154,2020-11-02,3713
154,155,2020-11-03,3760
155,156,2020-11-04,3881
156,157,2020-11-05,3988
157,158,2020-11-06,4104
158,159,2020-11-07,4214
159,160,2020-11-08,4345
160,161,2020-11-09,4450
161,162,2020-11-10,4539
162,163,2020-11-11,4643
163,164,2020-11-12,4738
164,165,2020-11-13,4822
165,166,2020-11-14,4940
166,167,2020-11-15,5080
167,168,2020-11-16,5147
168,169,2020-11-17,5169
169,170,2020-11-18,5215
170,171,2020-11-19,5286
171,172,2020-11-20,5385
172,173,2020-11-21,5474
173,174,2020-11-22,5617
174,175,2020-11-23,5666
175,176,2020-11-24,5679
176,177,2020-11-25,5719
177,178,2020-11-26,5793
178,179,2020-11-27,5925
179,180,2020-11-28,6061
180,181,2020-11-29,6185
181,182,2020-11-30,6239
182,183,2020-12-01,6274
183,184,2020-12-02,6350
184,185,2020-12-03,6467
185,186,2020-12-04,6610
186,187,2020-12-05,6726
187,188,2020-12-06,6910
188,189,2020-12-07,7027
189,190,2020-12-08,7088
190,191,2020-12-09,7141
191,192,2020-12-10,7275
192,193,2020-12-11,7436
193,194,2020-12-12,7615
194,195,2020-12-13,7705
195,196,2020-12-14,7889
196,197,2020-12-15,7929
197,198,2020-12-16,7987
198,199,2020-12-17,8166
199,200,2020-12-18,8359
200,201,2020-12-19,8533
201,202,2020-12-20,8640
202,203,2020-12-21,8759
203,204,2020-12-22,8900
204,205,2020-12-23,8994
205,206,2020-12-24,9181
206,207,2020-12-25,9443
207,208,2020-12-26,9725
208,209,2020-12-27,9906
209,210,2020-12-28,9982
210,211,2020-12-29,10013
211,212,2020-12-30,10054
212,213,2020-12-31,10218
213,214,2021-01-01,10508
214,215,2021-01-02,10830
215,216,2021-01-03,10923
216,217,2021-01-04,11008
217,218,2021-01-05,11020
218,219,2021-01-06,11053
219,220,2021-01-07,11240
220,221,2021-01-08,11571
221,222,2021-01-09,11684
222,223,2021-01-10,11833
223,224,2021-01-11,11975
224,225,2021-01-12,12115
225,226,2021-01-13,12162
226,227,2021-01-14,12390
227,228,2021-01-15,12604
228,229,2021-01-16,12783
229,230,2021-01-17,12938
230,231,2021-01-18,13039
231,232,2021-01-19,13042
232,233,2021-01-20,13106
233,234,2021-01-21,13182
234,235,2021-01-22,13306
235,236,2021-01-23,13373
236,237,2021-01-24,13415
237,238,2021-01-25,13494
238,239,2021-01-26,13535
239,240,2021-01-27,13591
240,241,2021-01-28,13640
241,242,2021-01-29,13745
242,243,2021-01-30,13785
243,244,2021-01-31,13893
244,245,2021-02-01,13918
245,246,2021-02-02,13938
246,247,2021-02-03,13976
247,248,2021-02-04,14037
248,249,2021-02-05,14114
249,250,2021-02-06,14153
250,251,2021-02-07,14207
251,252,2021-02-08,14240
252,253,2021-02-09,14254
253,254,2021-02-10,14303
254,255,2021-02-11,14339
255,256,2021-02-12,14382
256,257,2021-02-13,14434
257,258,2021-02-14,14489
258,259,2021-02-15,14511
259,260,2021-02-16,14520
260,261,2021-02-17,14546
261,262,2021-02-18,14597
262,263,2021-02-19,14631
263,264,2021-02-20,14674
264,265,2021-02-21,14719
265,266,2021-02-22,14739
266,267,2021-02-23,14751
267,268,2021-02-24,14798
268,269,2021-02-25,14849
269,270,2021-02-26,14896
270,271,2021-02-27,14927
271,272,2021-02-28,14960
272,273,2021-03-01,14977
273,274,2021-03-02,14987
274,275,2021-03-03,15019
275,276,2021-03-04,15066
276,277,2021-03-05,15119
277,278,2021-03-06,15169
278,279,2021-03-07,15204
279,280,2021-03-08,15222
280,281,2021-03-09,15232
281,282,2021-03-10,15246
282,283,2021-03-11,15320
283,284,2021-03-12,15387
284,285,2021-03-13,15498
285,286,2021-03-14,15589
286,287,2021-03-15,15616
287,288,2021-03-16,15635
288,289,2021-03-17,15736
