,no,time,num
0,1,2020-02-09,3
1,12,2020-02-20,4
2,21,2020-02-29,6
3,28,2020-03-07,6
4,29,2020-03-08,6
5,30,2020-03-09,6
6,31,2020-03-10,6
7,32,2020-03-11,6
8,33,2020-03-12,6
9,34,2020-03-13,6
10,35,2020-03-14,6
11,36,2020-03-15,6
12,37,2020-03-16,6
13,344,2021-01-17,13
14,345,2021-01-18,30
15,346,2021-01-19,64
16,347,2021-01-20,100
17,348,2021-01-21,129
18,349,2021-01-22,142
19,350,2021-01-23,144
20,351,2021-01-24,146
21,352,2021-01-25,202
22,353,2021-01-26,209
23,354,2021-01-27,211
24,355,2021-01-28,218
25,356,2021-01-29,228
26,357,2021-01-30,230
27,358,2021-01-31,288
28,359,2021-02-01,296
29,360,2021-02-02,300
30,361,2021-02-03,305
31,362,2021-02-04,311
32,363,2021-02-05,311
33,364,2021-02-06,312
34,365,2021-02-07,313
35,366,2021-02-08,313
36,368,2021-02-10,313
37,369,2021-02-11,313
38,370,2021-02-12,313
39,371,2021-02-13,313
40,372,2021-02-14,313
41,373,2021-02-15,313
42,374,2021-02-16,313
43,375,2021-02-17,313
44,376,2021-02-18,313
45,377,2021-02-19,313
46,379,2021-02-21,313
47,380,2021-02-22,313
48,381,2021-02-23,313
49,382,2021-02-24,313
50,383,2021-02-25,313
51,384,2021-02-26,313
52,385,2021-02-27,313
53,386,2021-02-28,313
54,387,2021-03-01,6
55,388,2021-03-02,313
56,389,2021-03-03,313
57,390,2021-03-04,313
58,391,2021-03-05,313
59,392,2021-03-06,313
