,no,time,num
0,1,2020-05-29,960
1,2,2020-05-30,1005
2,3,2020-05-31,1024
3,4,2020-06-01,1059
4,5,2020-06-02,1103
5,6,2020-06-03,1171
6,7,2020-06-04,1200
7,8,2020-06-05,1260
8,9,2020-06-06,1360
9,10,2020-06-07,1360
10,11,2020-06-08,1450
11,12,2020-06-09,1574
12,13,2020-06-10,1574
13,14,2020-06-11,1648
14,15,2020-06-12,1704
15,16,2020-06-13,1731
16,17,2020-06-14,1782
17,18,2020-06-15,1884
18,19,2020-06-16,2147
19,20,2020-06-17,2147
20,21,2020-06-18,2273
21,22,2020-06-19,2369
22,23,2020-06-20,2498
23,24,2020-06-21,2660
24,25,2020-06-22,2921
25,26,2020-06-23,3009
26,27,2020-06-24,3098
27,28,2020-06-25,3098
28,29,2020-06-26,3239
29,30,2020-06-27,3457
30,31,2020-06-28,3647
31,32,2020-06-29,4089
32,33,2020-06-30,4089
33,34,2020-07-01,4232
34,35,2020-07-02,4442
35,36,2020-07-03,4660
36,37,2020-07-04,4981
37,38,2020-07-05,5263
38,39,2020-07-06,5675
39,40,2020-07-07,5990
40,41,2020-07-08,6385
41,42,2020-07-09,6773
42,43,2020-07-10,7246
43,44,2020-07-11,7825
44,45,2020-07-12,8451
45,46,2020-07-13,8744
46,47,2020-07-14,9253
47,48,2020-07-15,9582
48,49,2020-07-16,10576
49,50,2020-07-17,11351
50,51,2020-07-18,13335
51,52,2020-07-19,14686
52,53,2020-07-20,15647
53,54,2020-07-21,16840
54,55,2020-07-22,18690
55,56,2020-07-23,19751
56,57,2020-07-24,20613
57,58,2020-07-25,21922
58,59,2020-07-26,23035
59,60,2020-07-27,23035
60,61,2020-07-28,26117
61,62,2020-07-29,27226
62,63,2020-07-30,28845
63,64,2020-07-31,30685
64,65,2020-08-01,32759
65,66,2020-08-02,35746
66,67,2020-08-03,38026
67,68,2020-08-04,40927
68,69,2020-08-05,41978
69,70,2020-08-06,43370
70,71,2020-08-07,44730
71,72,2020-08-08,46834
72,73,2020-08-09,48342
73,74,2020-08-10,49947
74,75,2020-08-11,52417
75,76,2020-08-12,54165
76,77,2020-08-13,55820
77,78,2020-08-14,57360
78,79,2020-08-15,59122
79,80,2020-08-16,60873
80,81,2020-08-17,62232
81,82,2020-08-18,63266
82,83,2020-08-19,64679
83,84,2020-08-20,66206
84,85,2020-08-21,67033
85,86,2020-08-22,68313
86,87,2020-08-23,68313
87,88,2020-08-24,71158
88,89,2020-08-25,71983
89,90,2020-08-26,72915
90,91,2020-08-27,74796
91,92,2020-08-28,76292
92,93,2020-08-29,77709
93,94,2020-08-30,78939
94,95,2020-08-31,79784
95,96,2020-09-01,80996
96,97,2020-09-02,81909
97,98,2020-09-03,83248
98,99,2020-09-04,84765
99,100,2020-09-05,84765
100,101,2020-09-06,86426
101,102,2020-09-07,89094
102,103,2020-09-08,89094
103,104,2020-09-09,89759
104,105,2020-09-10,91661
105,106,2020-09-11,92597
106,107,2020-09-12,93727
107,108,2020-09-13,94447
108,109,2020-09-14,95642
109,110,2020-09-15,96980
110,111,2020-09-16,98062
111,112,2020-09-17,99632
112,113,2020-09-18,100831
113,114,2020-09-19,101806
114,115,2020-09-20,102501
115,116,2020-09-21,103915
116,117,2020-09-22,105208
117,118,2020-09-23,106111
118,119,2020-09-24,107331
119,120,2020-09-25,108353
120,121,2020-09-26,109651
121,122,2020-09-27,110870
122,123,2020-09-28,112470
123,124,2020-09-29,112886
124,125,2020-09-30,114193
125,126,2020-10-01,115112
126,127,2020-10-02,116110
127,128,2020-10-03,117083
128,129,2020-10-04,118115
129,130,2020-10-05,120226
130,131,2020-10-06,120542
131,132,2020-10-07,121792
132,133,2020-10-08,122871
133,134,2020-10-09,124823
134,135,2020-10-10,127128
135,136,2020-10-11,129780
136,137,2020-10-12,131719
137,138,2020-10-13,134342
138,139,2020-10-14,135372
139,140,2020-10-15,136455
140,141,2020-10-16,137953
141,142,2020-10-17,139833
142,143,2020-10-18,141427
143,144,2020-10-19,143531
144,145,2020-10-20,145194
145,146,2020-10-21,146086
146,147,2020-10-22,147450
147,148,2020-10-23,149191
148,149,2020-10-24,151420
149,150,2020-10-25,153283
150,151,2020-10-26,156033
151,152,2020-10-27,157970
152,153,2020-10-28,160040
153,154,2020-10-29,162149
154,155,2020-10-30,164814
155,156,2020-10-31,164814
156,157,2020-11-01,169425
157,158,2020-11-02,170819
158,159,2020-11-03,324385
159,160,2020-11-04,174345
160,161,2020-11-05,176354
161,162,2020-11-06,178735
162,163,2020-11-07,180520
163,164,2020-11-08,182285
164,165,2020-11-09,183991
165,166,2020-11-10,184554
166,167,2020-11-11,186183
167,168,2020-11-12,187837
168,169,2020-11-13,189432
169,170,2020-11-14,191142
170,171,2020-11-15,192874
171,172,2020-11-16,194398
172,173,2020-11-17,195046
173,174,2020-11-18,196075
174,175,2020-11-19,196745
175,176,2020-11-20,198257
176,177,2020-11-21,199979
177,178,2020-11-22,201521
178,179,2020-11-23,202844
179,180,2020-11-24,203968
180,181,2020-11-25,205528
181,182,2020-11-26,206820
182,183,2020-11-27,208147
183,184,2020-11-28,209944
184,185,2020-11-29,211146
185,186,2020-11-30,212758
186,187,2020-12-01,213928
187,188,2020-12-02,215415
188,189,2020-12-03,216833
189,190,2020-12-04,218131
190,191,2020-12-05,219372
191,192,2020-12-06,220859
192,193,2020-12-07,221918
193,194,2020-12-08,222669
194,195,2020-12-09,223435
195,196,2020-12-10,224441
196,197,2020-12-11,225712
197,198,2020-12-12,226936
198,199,2020-12-13,228441
199,200,2020-12-14,229990
200,201,2020-12-15,231592
201,202,2020-12-16,233104
202,203,2020-12-17,234925
203,204,2020-12-18,236763
204,205,2020-12-19,238632
205,206,2020-12-20,240662
206,207,2020-12-21,242712
207,208,2020-12-22,244723
208,209,2020-12-23,246658
209,210,2020-12-24,248651
210,211,2020-12-25,250617
211,212,2020-12-26,252615
212,213,2020-12-27,254482
213,214,2020-12-28,255845
214,215,2020-12-29,256597
215,216,2020-12-30,257850
216,217,2020-12-31,259550
217,218,2021-01-01,261592
218,219,2021-01-02,263708
219,220,2021-01-03,265864
220,221,2021-01-04,268832
221,222,2021-01-05,271111
222,223,2021-01-06,273430
223,224,2021-01-07,276328
224,225,2021-01-08,278815
225,226,2021-01-09,281518
226,227,2021-01-10,284635
227,228,2021-01-11,287473
228,229,2021-01-12,290006
229,230,2021-01-13,292486
230,231,2021-01-14,294421
231,232,2021-01-15,296640
232,233,2021-01-16,299359
233,234,2021-01-17,301675
234,235,2021-01-18,304080
235,236,2021-01-19,306491
236,237,2021-01-20,308866
237,238,2021-01-21,310692
238,239,2021-01-22,312640
239,240,2021-01-23,314361
240,241,2021-01-24,316169
241,242,2021-01-25,317827
242,243,2021-01-26,319066
243,244,2021-01-27,319066
244,245,2021-01-28,321321
245,246,2021-01-29,322518
246,247,2021-01-30,323761
247,248,2021-01-31,324932
248,249,2021-02-01,325959
249,250,2021-02-02,326956
250,251,2021-02-03,327802
251,252,2021-02-04,328612
252,253,2021-02-05,329407
253,254,2021-02-06,330190
254,255,2021-02-07,330995
255,256,2021-02-08,331650
256,257,2021-02-09,332308
257,258,2021-02-10,332838
258,259,2021-02-11,333507
259,260,2021-02-12,334202
260,261,2021-02-13,334824
261,262,2021-02-14,335422
262,263,2021-02-15,336056
263,264,2021-02-16,336610
264,265,2021-02-17,337131
265,266,2021-02-18,337639
266,267,2021-02-19,338256
267,268,2021-02-20,338935
268,269,2021-02-21,339681
269,270,2021-02-22,340490
270,271,2021-02-23,341322
271,272,2021-02-24,342084
272,273,2021-02-25,342789
273,274,2021-02-26,343442
274,275,2021-02-27,343940
275,276,2021-02-28,344451
276,277,2021-03-01,344955
277,278,2021-03-02,345448
278,279,2021-03-03,345890
279,280,2021-03-04,346342
280,281,2021-03-05,346832
281,282,2021-03-06,347316
282,283,2021-03-07,347316
283,284,2021-03-08,348308
284,285,2021-03-09,348800
285,286,2021-03-10,349313
286,287,2021-03-11,349831
287,288,2021-03-12,350402
288,289,2021-03-13,351041
289,290,2021-03-14,351742
290,291,2021-03-15,352497
291,292,2021-03-16,353141
292,293,2021-03-17,353876
293,294,2021-03-18,354680
294,295,2021-03-19,355574
295,296,2021-03-20,356581
296,297,2021-03-21,357664
297,298,2021-03-22,358824
298,299,2021-03-23,360067
299,300,2021-03-24,361217
300,301,2021-03-25,362219
301,302,2021-03-26,363271
302,303,2021-03-27,364705
303,304,2021-03-28,366372
304,305,2021-03-29,368307
305,306,2021-03-30,369749
306,307,2021-03-31,372048
307,308,2021-04-01,374623
308,309,2021-04-02,377291
309,310,2021-04-03,380299
310,311,2021-04-04,382652
311,312,2021-04-05,384957
312,313,2021-04-06,387436
313,314,2021-04-07,390152
314,315,2021-04-08,393199
315,316,2021-04-09,397049
316,317,2021-04-10,400150
317,318,2021-04-11,404521
318,319,2021-04-12,408494
319,320,2021-04-13,412619
320,321,2021-04-14,412619
321,322,2021-04-15,420365
322,323,2021-04-16,424488
323,324,2021-04-17,428031
324,325,2021-04-18,431199
325,326,2021-04-19,434263
326,327,2021-04-20,436264
327,328,2021-04-21,439665
328,329,2021-04-22,443085
329,330,2021-04-23,446581
330,331,2021-04-24,450099
331,332,2021-04-25,453103
332,333,2021-04-26,456195
333,334,2021-04-27,458194
334,335,2021-04-28,461223
335,336,2021-04-29,464286
336,337,2021-04-30,467418
337,338,2021-05-01,469997
338,339,2021-05-02,472591
339,340,2021-05-03,475087
340,341,2021-05-04,477640
341,342,2021-05-05,479502
