,no,time,num
0,1,2020-05-15,9859
1,2,2020-05-16,9883
2,3,2020-05-17,9913
3,4,2020-05-18,9948
4,5,2020-05-19,9961
5,6,2020-05-20,9968
6,7,2020-05-21,9982
7,8,2020-05-22,10000
8,9,2020-05-23,10035
9,10,2020-05-24,10047
10,11,2020-05-25,10062
11,12,2020-05-26,10067
12,13,2020-05-27,10070
13,14,2020-05-28,10082
14,15,2020-05-29,10086
15,16,2020-05-30,10088
16,17,2020-05-31,10100
17,18,2020-06-01,10104
18,19,2020-06-02,10107
19,20,2020-06-03,10117
20,21,2020-06-04,10121
21,22,2020-06-05,10122
22,23,2020-06-06,10129
23,24,2020-06-07,10134
24,25,2020-06-08,10135
25,26,2020-06-09,10144
26,27,2020-06-10,10145
27,28,2020-06-11,10148
28,29,2020-06-12,10158
29,30,2020-06-13,10165
30,31,2020-06-14,10172
31,32,2020-06-15,10180
32,33,2020-06-16,10188
33,34,2020-06-17,10191
34,35,2020-06-18,10193
35,36,2020-06-19,10195
36,37,2020-06-20,10205
37,38,2020-06-21,10207
38,39,2020-06-22,10210
39,40,2020-06-23,10211
40,41,2020-06-24,10217
41,42,2020-06-25,10222
42,43,2020-06-26,10224
43,44,2020-06-27,10226
44,45,2020-06-28,10238
45,46,2020-06-29,10243
46,47,2020-06-30,10248
47,48,2020-07-01,10250
48,49,2020-07-02,10254
49,50,2020-07-03,10258
50,51,2020-07-04,10267
51,52,2020-07-05,10276
52,53,2020-07-06,10285
53,54,2020-07-07,10287
54,55,2020-07-08,10306
55,56,2020-07-09,10313
56,57,2020-07-10,10314
57,58,2020-07-11,10316
58,59,2020-07-12,10321
59,60,2020-07-13,10322
60,61,2020-07-14,10326
61,62,2020-07-15,10330
62,63,2020-07-16,10338
63,64,2020-07-17,10350
64,65,2020-07-18,10356
65,66,2020-07-19,10358
66,67,2020-07-20,10374
67,68,2020-07-21,10375
68,69,2020-07-22,10384
69,70,2020-07-23,10390
70,71,2020-07-24,10394
71,72,2020-07-25,10405
72,73,2020-07-26,10415
73,74,2020-07-27,10430
74,75,2020-07-28,10438
75,76,2020-07-29,10441
76,77,2020-07-30,10458
77,78,2020-07-31,10469
78,79,2020-08-01,10483
79,80,2020-08-02,10489
80,81,2020-08-03,10498
81,82,2020-08-04,10508
82,83,2020-08-05,10519
83,84,2020-08-06,10530
84,85,2020-08-07,10547
85,86,2020-08-08,10560
86,87,2020-08-09,10583
87,88,2020-08-10,10644
88,89,2020-08-11,10652
89,90,2020-08-12,10674
90,91,2020-08-13,10707
91,92,2020-08-14,10735
92,93,2020-08-15,10761
93,94,2020-08-16,10799
94,95,2020-08-17,10833
95,96,2020-08-18,10854
96,97,2020-08-19,10885
97,98,2020-08-20,10925
98,99,2020-08-21,10984
99,100,2020-08-22,11063
100,101,2020-08-23,11116
101,102,2020-08-24,11175
102,103,2020-08-25,11219
103,104,2020-08-26,11253
104,105,2020-08-27,11414
105,106,2020-08-28,11513
106,107,2020-08-29,11595
107,108,2020-08-30,11687
108,109,2020-08-31,11785
109,110,2020-09-01,11858
110,111,2020-09-02,11898
111,112,2020-09-03,11967
112,113,2020-09-04,12080
113,114,2020-09-05,12179
114,115,2020-09-06,12292
115,116,2020-09-07,12414
116,117,2020-09-08,12499
117,118,2020-09-09,12558
118,119,2020-09-10,12646
119,120,2020-09-11,12738
120,121,2020-09-12,12885
121,122,2020-09-13,13023
122,123,2020-09-14,13114
123,124,2020-09-15,13173
124,125,2020-09-16,13214
125,126,2020-09-17,13304
126,127,2020-09-18,13423
