,no,time,num
0,1,2020-01-28,21
1,2,2020-01-29,24
2,3,2020-01-30,24
3,4,2020-01-31,27
4,5,2020-02-01,39
5,6,2020-02-02,41
6,7,2020-02-03,42
7,8,2020-02-04,45
8,9,2020-02-05,45
9,10,2020-02-06,47
10,11,2020-02-07,47
11,12,2020-02-08,49
12,13,2020-02-09,52
13,14,2020-02-10,54
14,15,2020-02-11,57
15,16,2020-02-12,56
16,17,2020-02-13,56
17,18,2020-02-14,58
18,19,2020-02-15,59
19,20,2020-02-16,60
20,21,2020-02-17,60
21,22,2020-02-18,60
22,23,2020-02-19,61
23,24,2020-02-20,61
24,25,2020-02-21,61
25,26,2020-02-22,62
26,27,2020-02-23,62
27,28,2020-02-24,62
28,29,2020-02-25,62
29,30,2020-02-26,62
30,31,2020-02-27,62
31,32,2020-02-28,62
32,34,2020-03-01,62
33,35,2020-03-02,63
34,36,2020-03-03,63
35,37,2020-03-04,63
36,38,2020-03-05,63
37,39,2020-03-06,63
38,40,2020-03-07,63
39,41,2020-03-08,63
40,42,2020-03-09,63
41,43,2020-03-10,63
42,44,2020-03-11,63
43,45,2020-03-12,63
44,46,2020-03-13,63
45,47,2020-03-14,63
46,48,2020-03-15,63
47,49,2020-03-16,63
48,50,2020-03-17,63
49,51,2020-03-18,63
50,52,2020-03-19,63
51,53,2020-03-20,63
52,54,2020-03-21,63
53,55,2020-03-22,63
54,56,2020-03-23,63
55,57,2020-03-24,64
56,58,2020-03-25,64
57,59,2020-03-26,64
58,60,2020-03-27,64
59,61,2020-03-28,64
60,62,2020-03-29,64
61,63,2020-03-30,64
62,64,2020-03-31,64
63,126,2020-06-01,64
64,127,2020-06-02,64
65,128,2020-06-03,64
66,129,2020-06-04,64
67,130,2020-06-05,64
68,131,2020-06-06,64
69,132,2020-06-07,64
70,133,2020-06-08,64
71,134,2020-06-09,64
72,135,2020-06-10,64
73,136,2020-06-11,64
74,137,2020-06-12,64
75,138,2020-06-13,64
76,139,2020-06-14,64
77,140,2020-06-15,66
78,141,2020-06-16,66
79,142,2020-06-17,69
80,143,2020-06-18,70
81,144,2020-06-19,71
82,145,2020-06-20,72
83,146,2020-06-21,75
84,147,2020-06-22,77
85,148,2020-06-23,80
86,149,2020-06-24,80
87,150,2020-06-25,80
88,151,2020-06-26,82
89,152,2020-06-27,82
90,153,2020-06-28,82
91,154,2020-06-29,82
92,155,2020-06-30,82
93,187,2020-08-01,82
94,188,2020-08-02,82
95,189,2020-08-03,82
96,190,2020-08-04,82
97,191,2020-08-05,82
98,192,2020-08-06,82
99,193,2020-08-07,82
